NORMALIZED_TIME, VOLUME_PERCENT_ERROR
 0.765, 0.629
 0.765, 0.620
 0.765, 0.613
 0.766, 0.609
 0.766, 0.604
 0.766, 0.596
 0.766, 0.589
 0.766, 0.583
 0.766, 0.575
 0.766, 0.570
 0.766, 0.564
 0.767, 0.558
 0.767, 0.554
 0.767, 0.544
 0.767, 0.538
 0.767, 0.534
 0.767, 0.530
 0.767, 0.526
 0.768, 0.521
 0.768, 0.517
 0.768, 0.514
 0.768, 0.510
 0.768, 0.506
 0.768, 0.502
 0.768, 0.498
 0.768, 0.493
 0.769, 0.489
 0.769, 0.484
 0.769, 0.479
 0.769, 0.473
 0.769, 0.469
 0.769, 0.463
 0.769, 0.456
 0.770, 0.449
 0.770, 0.442
 0.770, 0.437
 0.770, 0.429
 0.770, 0.421
 0.770, 0.416
 0.770, 0.411
 0.770, 0.404
 0.771, 0.397
 0.771, 0.390
 0.771, 0.387
 0.771, 0.383
 0.771, 0.380
 0.771, 0.375
 0.771, 0.369
 0.772, 0.365
 0.772, 0.360
 0.772, 0.356
 0.772, 0.352
 0.772, 0.346
 0.772, 0.341
 0.772, 0.332
 0.772, 0.326
 0.773, 0.321
 0.773, 0.314
 0.773, 0.311
 0.773, 0.306
 0.773, 0.301
 0.773, 0.294
 0.773, 0.290
 0.774, 0.282
 0.774, 0.275
 0.774, 0.268
 0.774, 0.262
 0.774, 0.253
 0.774, 0.249
 0.774, 0.242
 0.774, 0.234
 0.775, 0.227
 0.775, 0.222
 0.775, 0.213
 0.775, 0.207
 0.775, 0.202
 0.775, 0.191
 0.775, 0.185
 0.776, 0.179
 0.776, 0.171
 0.776, 0.166
 0.776, 0.157
 0.776, 0.146
 0.776, 0.138
 0.776, 0.132
 0.776, 0.127
 0.777, 0.123
 0.777, 0.117
 0.777, 0.114
 0.777, 0.108
 0.777, 0.102
 0.777, 0.094
 0.777, 0.090
 0.778, 0.083
 0.778, 0.078
 0.778, 0.071
 0.778, 0.067
 0.778, 0.059
 0.778, 0.056
 0.778, 0.049
 0.778, 0.043
 0.779, 0.039
 0.779, 0.032
 0.779, 0.027
 0.779, 0.021
 0.779, 0.020
 0.779, 0.023
 0.779, 0.020
 0.780, 0.020
 0.780, 0.020
 0.780, 0.019
 0.780, 0.014
 0.780, 0.011
 0.780, 0.010
 0.780,-0.001
 0.780,-0.002
 0.781,-0.002
 0.781,-0.002
 0.781, 0.000
 0.781,-0.001
 0.781,-0.003
 0.781,-0.005
 0.781,-0.004
 0.782,-0.005
 0.782,-0.005
 0.782,-0.006
 0.782,-0.007
 0.782,-0.007
 0.782,-0.008
 0.782,-0.006
 0.782,-0.007
 0.783,-0.007
 0.783,-0.008
 0.783,-0.008
 0.783,-0.008
 0.783,-0.010
 0.783,-0.010
 0.783,-0.008
 0.784,-0.008
 0.784,-0.007
 0.784,-0.004
 0.784,-0.005
 0.784,-0.006
 0.784,-0.006
 0.784,-0.007
 0.784,-0.008
 0.785,-0.008
 0.785,-0.009
 0.785,-0.010
 0.785,-0.008
 0.785,-0.010
 0.785,-0.012
 0.785,-0.015
 0.786,-0.016
 0.786,-0.014
 0.786,-0.013
 0.786,-0.013
 0.786,-0.013
 0.786,-0.013
 0.786,-0.013
 0.786,-0.013
 0.787,-0.011
 0.787,-0.010
 0.787,-0.011
 0.787,-0.012
 0.787,-0.013
 0.787,-0.014
 0.787,-0.015
 0.788,-0.016
 0.788,-0.017
 0.788,-0.017
 0.788,-0.019
 0.788,-0.019
 0.788,-0.021
 0.788,-0.022
 0.788,-0.020
 0.789,-0.027
 0.789,-0.028
 0.789,-0.028
 0.789,-0.027
 0.789,-0.027
 0.789,-0.028
 0.789,-0.028
 0.790,-0.029
 0.790,-0.030
 0.790,-0.030
 0.790,-0.031
 0.790,-0.032
 0.790,-0.033
 0.790,-0.034
 0.790,-0.034
 0.791,-0.034
 0.791,-0.034
 0.791,-0.031
 0.791,-0.029
 0.791,-0.029
 0.791,-0.029
 0.791,-0.029
 0.792,-0.029
 0.792,-0.029
 0.792,-0.028
 0.792,-0.030
 0.792,-0.030
 0.792,-0.031
 0.792,-0.031
 0.792,-0.032
 0.793,-0.032
 0.793,-0.033
 0.793,-0.033
 0.793,-0.034
 0.793,-0.034
 0.793,-0.035
 0.793,-0.035
 0.794,-0.036
 0.794,-0.036
 0.794,-0.037
 0.794,-0.037
 0.794,-0.038
 0.794,-0.039
 0.794,-0.039
 0.794,-0.039
 0.795,-0.040
 0.795,-0.041
 0.795,-0.041
 0.795,-0.042
 0.795,-0.043
 0.795,-0.043
 0.795,-0.043
 0.796,-0.044
 0.796,-0.044
 0.796,-0.045
 0.796,-0.045
 0.796,-0.046
 0.796,-0.047
 0.796,-0.047
 0.797,-0.047
 0.797,-0.048
 0.797,-0.049
 0.797,-0.049
 0.797,-0.050
 0.797,-0.050
 0.797,-0.050
 0.797,-0.050
 0.798,-0.051
 0.798,-0.051
 0.798,-0.052
 0.798,-0.053
 0.798,-0.053
 0.798,-0.053
 0.798,-0.054
 0.799,-0.055
 0.799,-0.056
 0.799,-0.057
 0.799,-0.057
 0.799,-0.058
 0.799,-0.059
 0.799,-0.060
 0.799,-0.060
 0.800,-0.061
 0.800,-0.062
 0.800,-0.063
 0.800,-0.064
 0.800,-0.065
 0.800,-0.065
 0.800,-0.066
 0.801,-0.066
 0.801,-0.065
 0.801,-0.064
 0.801,-0.067
 0.801,-0.066
 0.801,-0.068
 0.801,-0.068
 0.801,-0.067
 0.802,-0.066
 0.802,-0.066
 0.802,-0.066
 0.802,-0.067
 0.802,-0.068
 0.802,-0.069
 0.802,-0.068
 0.803,-0.068
 0.803,-0.068
 0.803,-0.068
 0.803,-0.067
 0.803,-0.067
 0.803,-0.067
 0.803,-0.068
 0.803,-0.068
 0.804,-0.068
 0.804,-0.068
 0.804,-0.068
 0.804,-0.067
 0.804,-0.067
 0.804,-0.067
 0.804,-0.066
 0.805,-0.066
 0.805,-0.066
 0.805,-0.066
 0.805,-0.066
 0.805,-0.066
 0.805,-0.068
 0.805,-0.069
 0.805,-0.070
 0.806,-0.072
 0.806,-0.073
 0.806,-0.074
 0.806,-0.075
 0.806,-0.075
 0.806,-0.075
 0.806,-0.074
 0.807,-0.074
 0.807,-0.074
 0.807,-0.075
 0.807,-0.076
 0.807,-0.076
 0.807,-0.077
 0.807,-0.078
 0.807,-0.078
 0.808,-0.079
 0.808,-0.080
 0.808,-0.080
 0.808,-0.082
 0.808,-0.082
 0.808,-0.082
 0.808,-0.081
 0.809,-0.081
 0.809,-0.081
 0.809,-0.081
 0.809,-0.081
 0.809,-0.081
 0.809,-0.081
 0.809,-0.084
 0.809,-0.083
 0.810,-0.083
 0.810,-0.082
 0.810,-0.080
 0.810,-0.080
 0.810,-0.079
 0.810,-0.079
 0.810,-0.079
 0.811,-0.079
 0.811,-0.079
 0.811,-0.079
 0.811,-0.080
 0.811,-0.080
 0.811,-0.080
 0.811,-0.080
 0.811,-0.081
 0.812,-0.081
 0.812,-0.081
 0.812,-0.082
 0.812,-0.082
 0.812,-0.081
 0.812,-0.082
 0.812,-0.083
 0.813,-0.083
 0.813,-0.083
 0.813,-0.084
 0.813,-0.085
 0.813,-0.085
 0.813,-0.085
 0.813,-0.085
 0.813,-0.085
 0.814,-0.085
 0.814,-0.085
 0.814,-0.085
 0.814,-0.085
 0.814,-0.085
 0.814,-0.085
 0.814,-0.086
 0.815,-0.086
 0.815,-0.085
 0.815,-0.085
 0.815,-0.085
 0.815,-0.087
 0.815,-0.090
 0.815,-0.090
 0.815,-0.090
 0.816,-0.089
 0.816,-0.089
 0.816,-0.088
 0.816,-0.088
 0.816,-0.088
 0.816,-0.089
 0.816,-0.089
 0.817,-0.090
 0.817,-0.092
 0.817,-0.092
 0.817,-0.090
 0.817,-0.088
 0.817,-0.089
 0.817,-0.089
 0.817,-0.090
 0.818,-0.091
 0.818,-0.094
 0.818,-0.096
 0.818,-0.098
 0.818,-0.101
 0.818,-0.102
 0.818,-0.103
 0.819,-0.103
 0.819,-0.104
 0.819,-0.104
 0.819,-0.104
 0.819,-0.105
 0.819,-0.105
 0.819,-0.106
 0.819,-0.107
 0.820,-0.108
 0.820,-0.109
 0.820,-0.109
 0.820,-0.110
 0.820,-0.110
 0.820,-0.111
 0.820,-0.111
 0.821,-0.112
 0.821,-0.114
 0.821,-0.115
 0.821,-0.116
 0.821,-0.116
 0.821,-0.117
 0.821,-0.118
 0.821,-0.119
 0.822,-0.119
 0.822,-0.120
 0.822,-0.120
 0.822,-0.121
 0.822,-0.121
 0.822,-0.122
 0.822,-0.124
 0.823,-0.124
 0.823,-0.126
 0.823,-0.127
 0.823,-0.127
 0.823,-0.129
 0.823,-0.130
 0.823,-0.131
 0.823,-0.132
 0.824,-0.133
 0.824,-0.133
 0.824,-0.134
 0.824,-0.134
 0.824,-0.134
 0.824,-0.135
 0.824,-0.134
 0.825,-0.133
 0.825,-0.131
 0.825,-0.132
 0.825,-0.132
 0.825,-0.131
 0.825,-0.133
 0.825,-0.135
 0.825,-0.136
 0.826,-0.135
 0.826,-0.137
 0.826,-0.137
 0.826,-0.137
 0.826,-0.137
 0.826,-0.138
 0.826,-0.139
 0.827,-0.140
 0.827,-0.140
 0.827,-0.142
 0.827,-0.144
 0.827,-0.146
 0.827,-0.145
 0.827,-0.146
 0.827,-0.145
 0.828,-0.144
 0.828,-0.145
 0.828,-0.146
 0.828,-0.147
 0.828,-0.148
 0.828,-0.148
 0.828,-0.149
 0.829,-0.149
 0.829,-0.151
 0.829,-0.150
 0.829,-0.151
 0.829,-0.152
 0.829,-0.152
 0.829,-0.153
 0.829,-0.154
 0.830,-0.154
 0.830,-0.155
 0.830,-0.155
 0.830,-0.156
 0.830,-0.157
 0.830,-0.158
 0.830,-0.158
 0.831,-0.158
 0.831,-0.158
 0.831,-0.159
 0.831,-0.160
 0.831,-0.161
 0.831,-0.161
 0.831,-0.162
 0.831,-0.162
 0.832,-0.163
 0.832,-0.164
 0.832,-0.164
 0.832,-0.165
 0.832,-0.165
 0.832,-0.166
 0.832,-0.166
 0.833,-0.166
 0.833,-0.166
 0.833,-0.166
 0.833,-0.167
 0.833,-0.168
 0.833,-0.168
 0.833,-0.171
 0.833,-0.172
 0.834,-0.172
 0.834,-0.173
 0.834,-0.173
 0.834,-0.174
 0.834,-0.174
 0.834,-0.176
 0.834,-0.176
 0.835,-0.176
 0.835,-0.176
 0.835,-0.177
 0.835,-0.177
 0.835,-0.177
 0.835,-0.177
 0.835,-0.178
 0.835,-0.178
 0.836,-0.178
 0.836,-0.178
 0.836,-0.178
 0.836,-0.179
 0.836,-0.178
 0.836,-0.179
 0.836,-0.179
 0.837,-0.179
 0.837,-0.179
 0.837,-0.177
 0.837,-0.178
 0.837,-0.178
 0.837,-0.179
 0.837,-0.179
 0.837,-0.180
 0.838,-0.181
 0.838,-0.182
 0.838,-0.182
 0.838,-0.183
 0.838,-0.183
 0.838,-0.184
 0.838,-0.184
 0.839,-0.184
 0.839,-0.185
 0.839,-0.185
 0.839,-0.185
 0.839,-0.185
 0.839,-0.185
 0.839,-0.185
 0.839,-0.185
 0.840,-0.185
 0.840,-0.185
 0.840,-0.183
 0.840,-0.183
 0.840,-0.183
 0.840,-0.182
 0.840,-0.182
 0.841,-0.182
 0.841,-0.183
 0.841,-0.184
 0.841,-0.184
 0.841,-0.185
 0.841,-0.185
 0.841,-0.185
 0.842,-0.185
 0.842,-0.187
 0.842,-0.187
 0.842,-0.187
 0.842,-0.187
 0.842,-0.187
 0.842,-0.187
 0.842,-0.188
 0.843,-0.187
 0.843,-0.187
 0.843,-0.187
 0.843,-0.187
 0.843,-0.187
 0.843,-0.188
 0.843,-0.189
 0.844,-0.189
 0.844,-0.190
 0.844,-0.191
 0.844,-0.191
 0.844,-0.190
 0.844,-0.190
 0.844,-0.190
 0.844,-0.190
 0.845,-0.190
 0.845,-0.190
 0.845,-0.189
 0.845,-0.189
 0.845,-0.189
 0.845,-0.189
 0.845,-0.189
 0.846,-0.188
 0.846,-0.188
 0.846,-0.188
 0.846,-0.186
 0.846,-0.187
 0.846,-0.186
 0.846,-0.186
 0.846,-0.186
 0.847,-0.186
 0.847,-0.186
 0.847,-0.186
 0.847,-0.186
 0.847,-0.186
 0.847,-0.187
 0.847,-0.187
 0.848,-0.186
 0.848,-0.187
 0.848,-0.188
 0.848,-0.188
 0.848,-0.188
 0.848,-0.189
 0.848,-0.189
 0.848,-0.189
 0.849,-0.189
 0.849,-0.189
 0.849,-0.189
 0.849,-0.189
 0.849,-0.189
 0.849,-0.189
 0.849,-0.190
 0.850,-0.191
 0.850,-0.190
 0.850,-0.190
 0.850,-0.191
 0.850,-0.191
 0.850,-0.191
 0.850,-0.191
 0.850,-0.191
 0.851,-0.191
 0.851,-0.192
 0.851,-0.192
 0.851,-0.191
 0.851,-0.191
 0.851,-0.191
 0.851,-0.191
 0.852,-0.191
 0.852,-0.192
 0.852,-0.191
 0.852,-0.191
 0.852,-0.190
 0.852,-0.190
 0.852,-0.189
 0.852,-0.189
 0.853,-0.190
 0.853,-0.190
 0.853,-0.190
 0.853,-0.190
 0.853,-0.190
 0.853,-0.190
 0.853,-0.190
 0.854,-0.190
 0.854,-0.190
 0.854,-0.190
 0.854,-0.190
 0.854,-0.190
 0.854,-0.190
 0.854,-0.190
 0.854,-0.190
 0.855,-0.190
 0.855,-0.190
 0.855,-0.190
 0.855,-0.190
 0.855,-0.189
 0.855,-0.189
 0.855,-0.189
 0.856,-0.189
 0.856,-0.189
 0.856,-0.189
 0.856,-0.189
 0.856,-0.189
 0.856,-0.189
 0.856,-0.189
 0.856,-0.189
 0.857,-0.189
 0.857,-0.189
 0.857,-0.188
 0.857,-0.188
 0.857,-0.188
 0.857,-0.188
 0.857,-0.188
 0.858,-0.188
 0.858,-0.188
 0.858,-0.188
 0.858,-0.188
 0.858,-0.189
 0.858,-0.188
 0.858,-0.188
 0.858,-0.188
 0.859,-0.188
 0.859,-0.188
 0.859,-0.188
 0.859,-0.188
 0.859,-0.188
 0.859,-0.188
 0.859,-0.188
 0.860,-0.188
 0.860,-0.188
 0.860,-0.188
 0.860,-0.188
 0.860,-0.188
 0.860,-0.188
 0.860,-0.188
 0.860,-0.188
 0.861,-0.188
 0.861,-0.187
 0.861,-0.188
 0.861,-0.188
 0.861,-0.188
 0.861,-0.188
 0.861,-0.188
 0.862,-0.188
 0.862,-0.188
 0.862,-0.188
 0.862,-0.189
 0.862,-0.189
 0.862,-0.189
 0.862,-0.189
 0.862,-0.190
 0.863,-0.190
 0.863,-0.190
 0.863,-0.190
 0.863,-0.191
 0.863,-0.190
 0.863,-0.190
 0.863,-0.190
 0.864,-0.190
 0.864,-0.190
 0.864,-0.190
 0.864,-0.190
 0.864,-0.190
 0.864,-0.191
 0.864,-0.190
 0.864,-0.190
 0.865,-0.190
 0.865,-0.190
 0.865,-0.190
 0.865,-0.189
 0.865,-0.189
 0.865,-0.189
 0.865,-0.190
 0.866,-0.189
 0.866,-0.188
 0.866,-0.187
 0.866,-0.187
 0.866,-0.187
 0.866,-0.186
 0.866,-0.186
 0.866,-0.186
 0.867,-0.186
 0.867,-0.186
 0.867,-0.186
 0.867,-0.185
 0.867,-0.186
 0.867,-0.185
 0.867,-0.184
 0.868,-0.185
 0.868,-0.185
 0.868,-0.185
 0.868,-0.185
 0.868,-0.187
 0.868,-0.186
 0.868,-0.186
 0.868,-0.185
 0.869,-0.185
 0.869,-0.185
 0.869,-0.186
 0.869,-0.186
 0.869,-0.186
 0.869,-0.186
 0.869,-0.186
 0.870,-0.186
 0.870,-0.186
 0.870,-0.186
 0.870,-0.186
 0.870,-0.186
 0.870,-0.186
 0.870,-0.186
 0.870,-0.186
 0.871,-0.187
 0.871,-0.186
 0.871,-0.187
 0.871,-0.187
 0.871,-0.187
 0.871,-0.186
 0.871,-0.185
 0.872,-0.185
 0.872,-0.185
 0.872,-0.185
 0.872,-0.185
 0.872,-0.184
 0.872,-0.184
 0.872,-0.184
 0.872,-0.184
 0.873,-0.183
 0.873,-0.183
 0.873,-0.183
 0.873,-0.183
 0.873,-0.183
 0.873,-0.183
 0.873,-0.183
 0.874,-0.183
 0.874,-0.183
 0.874,-0.183
 0.874,-0.183
 0.874,-0.183
 0.874,-0.183
 0.874,-0.183
 0.874,-0.184
 0.875,-0.184
 0.875,-0.184
 0.875,-0.184
 0.875,-0.184
 0.875,-0.184
 0.875,-0.184
 0.875,-0.184
 0.876,-0.185
 0.876,-0.185
 0.876,-0.185
 0.876,-0.185
 0.876,-0.185
 0.876,-0.185
 0.876,-0.185
 0.876,-0.185
 0.877,-0.185
 0.877,-0.185
 0.877,-0.186
 0.877,-0.186
 0.877,-0.186
 0.877,-0.186
 0.877,-0.186
 0.878,-0.186
 0.878,-0.186
 0.878,-0.186
 0.878,-0.185
 0.878,-0.185
 0.878,-0.185
 0.878,-0.185
 0.878,-0.185
 0.879,-0.185
 0.879,-0.184
 0.879,-0.184
 0.879,-0.184
 0.879,-0.184
 0.879,-0.184
 0.879,-0.184
 0.880,-0.184
 0.880,-0.184
 0.880,-0.183
 0.880,-0.183
 0.880,-0.183
 0.880,-0.183
 0.880,-0.183
 0.880,-0.183
 0.881,-0.183
 0.881,-0.183
 0.881,-0.183
 0.881,-0.183
 0.881,-0.183
 0.881,-0.183
 0.881,-0.183
 0.882,-0.183
 0.882,-0.183
 0.882,-0.184
 0.882,-0.183
 0.882,-0.184
 0.882,-0.184
 0.882,-0.183
 0.882,-0.183
 0.883,-0.183
 0.883,-0.183
 0.883,-0.183
 0.883,-0.184
 0.883,-0.183
 0.883,-0.183
 0.883,-0.183
 0.884,-0.183
 0.884,-0.183
 0.884,-0.182
 0.884,-0.183
 0.884,-0.183
 0.884,-0.182
 0.884,-0.182
 0.884,-0.182
 0.885,-0.182
 0.885,-0.183
 0.885,-0.183
 0.885,-0.183
 0.885,-0.183
 0.885,-0.184
 0.885,-0.184
 0.886,-0.184
 0.886,-0.184
 0.886,-0.184
 0.886,-0.184
 0.886,-0.184
 0.886,-0.184
 0.886,-0.184
 0.887,-0.184
 0.887,-0.184
 0.887,-0.184
 0.887,-0.184
 0.887,-0.185
 0.887,-0.184
 0.887,-0.185
 0.887,-0.185
 0.888,-0.184
 0.888,-0.184
 0.888,-0.184
 0.888,-0.185
 0.888,-0.185
 0.888,-0.185
 0.888,-0.185
 0.889,-0.185
 0.889,-0.185
 0.889,-0.185
 0.889,-0.185
 0.889,-0.185
 0.889,-0.184
 0.889,-0.184
 0.889,-0.184
 0.890,-0.184
 0.890,-0.184
 0.890,-0.184
 0.890,-0.184
 0.890,-0.184
 0.890,-0.184
 0.890,-0.184
 0.891,-0.184
 0.891,-0.184
 0.891,-0.184
 0.891,-0.184
 0.891,-0.184
 0.891,-0.184
 0.891,-0.184
 0.891,-0.184
 0.892,-0.184
 0.892,-0.184
 0.892,-0.184
 0.892,-0.184
 0.892,-0.184
 0.892,-0.184
 0.892,-0.184
 0.893,-0.184
 0.893,-0.184
 0.893,-0.184
 0.893,-0.183
 0.893,-0.183
 0.893,-0.184
 0.893,-0.183
 0.893,-0.183
 0.894,-0.183
 0.894,-0.183
 0.894,-0.183
 0.894,-0.183
 0.894,-0.183
 0.894,-0.184
 0.894,-0.183
 0.895,-0.183
 0.895,-0.183
 0.895,-0.183
 0.895,-0.183
 0.895,-0.183
 0.895,-0.183
 0.895,-0.183
 0.895,-0.183
 0.896,-0.183
 0.896,-0.183
 0.896,-0.183
 0.896,-0.183
 0.896,-0.182
 0.896,-0.182
 0.896,-0.182
 0.897,-0.182
 0.897,-0.182
 0.897,-0.182
 0.897,-0.182
 0.897,-0.182
 0.897,-0.182
 0.897,-0.182
 0.897,-0.182
 0.898,-0.182
 0.898,-0.182
 0.898,-0.182
 0.898,-0.182
 0.898,-0.182
 0.898,-0.182
 0.898,-0.182
 0.899,-0.182
 0.899,-0.182
 0.899,-0.182
 0.899,-0.182
 0.899,-0.182
 0.899,-0.182
 0.899,-0.182
 0.899,-0.183
 0.900,-0.183
 0.900,-0.183
 0.900,-0.183
 0.900,-0.183
 0.900,-0.182
 0.900,-0.182
 0.900,-0.182
 0.901,-0.182
 0.901,-0.182
 0.901,-0.182
 0.901,-0.183
 0.901,-0.183
 0.901,-0.183
 0.901,-0.183
 0.901,-0.183
 0.902,-0.183
 0.902,-0.183
 0.902,-0.182
 0.902,-0.182
 0.902,-0.182
 0.902,-0.182
 0.902,-0.182
 0.903,-0.183
 0.903,-0.183
 0.903,-0.183
 0.903,-0.183
 0.903,-0.183
 0.903,-0.182
 0.903,-0.182
 0.903,-0.182
 0.904,-0.182
 0.904,-0.182
 0.904,-0.182
 0.904,-0.182
 0.904,-0.182
 0.904,-0.182
 0.904,-0.182
 0.905,-0.182
 0.905,-0.182
 0.905,-0.183
 0.905,-0.182
 0.905,-0.182
 0.905,-0.182
 0.905,-0.182
 0.905,-0.182
 0.906,-0.182
 0.906,-0.182
 0.906,-0.182
 0.906,-0.182
 0.906,-0.181
 0.906,-0.181
 0.906,-0.181
 0.907,-0.181
 0.907,-0.181
 0.907,-0.181
 0.907,-0.181
 0.907,-0.181
 0.907,-0.181
 0.907,-0.181
 0.907,-0.181
 0.908,-0.181
 0.908,-0.181
 0.908,-0.181
 0.908,-0.180
 0.908,-0.180
 0.908,-0.180
 0.908,-0.180
 0.909,-0.180
 0.909,-0.180
 0.909,-0.180
 0.909,-0.180
 0.909,-0.181
 0.909,-0.181
 0.909,-0.181
 0.909,-0.180
 0.910,-0.180
 0.910,-0.180
 0.910,-0.181
 0.910,-0.181
 0.910,-0.181
 0.910,-0.181
 0.910,-0.181
 0.911,-0.181
 0.911,-0.181
 0.911,-0.181
 0.911,-0.181
 0.911,-0.181
 0.911,-0.181
 0.911,-0.181
 0.911,-0.181
 0.912,-0.181
 0.912,-0.181
 0.912,-0.180
 0.912,-0.180
 0.912,-0.180
 0.912,-0.180
 0.912,-0.180
 0.913,-0.180
 0.913,-0.180
 0.913,-0.180
 0.913,-0.180
 0.913,-0.180
 0.913,-0.180
 0.913,-0.180
 0.913,-0.180
 0.914,-0.180
 0.914,-0.180
 0.914,-0.180
 0.914,-0.180
 0.914,-0.180
 0.914,-0.180
 0.914,-0.180
 0.915,-0.180
 0.915,-0.180
 0.915,-0.180
 0.915,-0.179
 0.915,-0.179
 0.915,-0.180
 0.915,-0.180
 0.915,-0.180
 0.916,-0.180
 0.916,-0.180
 0.916,-0.180
 0.916,-0.180
 0.916,-0.180
 0.916,-0.180
 0.916,-0.180
 0.917,-0.180
 0.917,-0.180
 0.917,-0.180
 0.917,-0.180
 0.917,-0.180
 0.917,-0.180
 0.917,-0.180
 0.917,-0.180
 0.918,-0.180
 0.918,-0.180
 0.918,-0.180
 0.918,-0.180
 0.918,-0.180
 0.918,-0.180
 0.918,-0.180
 0.919,-0.180
 0.919,-0.180
 0.919,-0.180
 0.919,-0.180
 0.919,-0.180
 0.919,-0.180
 0.919,-0.180
 0.919,-0.180
 0.920,-0.181
 0.920,-0.181
 0.920,-0.181
 0.920,-0.181
 0.920,-0.180
 0.920,-0.180
 0.920,-0.179
 0.921,-0.179
 0.921,-0.180
 0.921,-0.181
 0.921,-0.181
 0.921,-0.181
 0.921,-0.182
 0.921,-0.181
 0.921,-0.182
 0.922,-0.182
 0.922,-0.182
 0.922,-0.182
 0.922,-0.181
 0.922,-0.181
 0.922,-0.181
 0.922,-0.181
 0.923,-0.182
 0.923,-0.181
 0.923,-0.180
 0.923,-0.181
 0.923,-0.181
 0.923,-0.182
 0.923,-0.182
 0.923,-0.182
 0.924,-0.182
 0.924,-0.182
 0.924,-0.181
 0.924,-0.181
 0.924,-0.181
 0.924,-0.182
 0.924,-0.181
 0.925,-0.182
 0.925,-0.182
 0.925,-0.182
 0.925,-0.182
 0.925,-0.183
 0.925,-0.183
 0.925,-0.182
 0.925,-0.182
 0.926,-0.183
 0.926,-0.183
 0.926,-0.184
 0.926,-0.184
 0.926,-0.184
 0.926,-0.184
 0.926,-0.184
 0.927,-0.184
 0.927,-0.185
 0.927,-0.184
 0.927,-0.184
 0.927,-0.185
 0.927,-0.183
 0.927,-0.184
 0.927,-0.184
 0.928,-0.184
 0.928,-0.184
 0.928,-0.184
 0.928,-0.184
 0.928,-0.184
 0.928,-0.184
 0.928,-0.184
 0.929,-0.184
 0.929,-0.184
 0.929,-0.184
 0.929,-0.183
 0.929,-0.185
 0.929,-0.185
 0.929,-0.184
 0.929,-0.184
 0.930,-0.184
 0.930,-0.184
 0.930,-0.184
 0.930,-0.184
 0.930,-0.184
 0.930,-0.185
 0.930,-0.185
 0.931,-0.186
 0.931,-0.185
 0.931,-0.185
 0.931,-0.185
 0.931,-0.185
 0.931,-0.185
 0.931,-0.182
 0.931,-0.181
 0.932,-0.182
 0.932,-0.182
 0.932,-0.181
 0.932,-0.182
 0.932,-0.182
 0.932,-0.182
 0.932,-0.182
 0.933,-0.182
 0.933,-0.182
 0.933,-0.182
 0.933,-0.182
 0.933,-0.182
 0.933,-0.182
 0.933,-0.182
 0.934,-0.180
 0.934,-0.180
 0.934,-0.180
 0.934,-0.179
 0.934,-0.180
 0.934,-0.180
 0.934,-0.179
 0.934,-0.178
 0.935,-0.177
 0.935,-0.177
 0.935,-0.177
 0.935,-0.177
 0.935,-0.177
 0.935,-0.177
 0.935,-0.177
 0.936,-0.177
 0.936,-0.176
 0.936,-0.176
 0.936,-0.176
 0.936,-0.177
 0.936,-0.177
 0.936,-0.177
 0.936,-0.176
 0.937,-0.177
 0.937,-0.177
 0.937,-0.177
 0.937,-0.176
 0.937,-0.176
 0.937,-0.176
 0.937,-0.177
 0.938,-0.177
 0.938,-0.177
 0.938,-0.177
 0.938,-0.177
 0.938,-0.177
 0.938,-0.177
 0.938,-0.177
 0.938,-0.177
 0.939,-0.177
 0.939,-0.177
 0.939,-0.177
 0.939,-0.177
 0.939,-0.177
 0.939,-0.177
 0.939,-0.177
 0.940,-0.177
 0.940,-0.178
 0.940,-0.178
 0.940,-0.178
 0.940,-0.178
 0.940,-0.177
 0.940,-0.177
 0.940,-0.177
 0.941,-0.177
 0.941,-0.177
 0.941,-0.177
 0.941,-0.177
 0.941,-0.177
 0.941,-0.177
 0.941,-0.177
 0.942,-0.177
 0.942,-0.177
 0.942,-0.176
 0.942,-0.176
 0.942,-0.176
 0.942,-0.176
 0.942,-0.176
 0.942,-0.176
 0.943,-0.176
 0.943,-0.175
 0.943,-0.175
 0.943,-0.175
 0.943,-0.175
 0.943,-0.174
 0.943,-0.174
 0.944,-0.174
 0.944,-0.174
 0.944,-0.174
 0.944,-0.173
 0.944,-0.173
 0.944,-0.173
 0.944,-0.173
 0.944,-0.173
 0.945,-0.173
 0.945,-0.173
 0.945,-0.173
 0.945,-0.173
 0.945,-0.173
 0.945,-0.174
 0.945,-0.173
 0.946,-0.173
 0.946,-0.172
 0.946,-0.172
 0.946,-0.172
 0.946,-0.173
 0.946,-0.173
 0.946,-0.172
 0.946,-0.172
 0.947,-0.172
 0.947,-0.172
 0.947,-0.172
 0.947,-0.169
 0.947,-0.169
 0.947,-0.168
 0.947,-0.168
 0.948,-0.168
 0.948,-0.168
 0.948,-0.168
 0.948,-0.169
 0.948,-0.169
 0.948,-0.168
 0.948,-0.168
 0.948,-0.168
 0.949,-0.167
 0.949,-0.167
 0.949,-0.167
 0.949,-0.167
 0.949,-0.166
 0.949,-0.166
 0.949,-0.167
 0.950,-0.166
 0.950,-0.166
 0.950,-0.166
 0.950,-0.166
 0.950,-0.166
 0.950,-0.166
 0.950,-0.166
 0.950,-0.166
 0.951,-0.166
 0.951,-0.166
 0.951,-0.166
 0.951,-0.165
 0.951,-0.166
 0.951,-0.166
 0.951,-0.165
 0.952,-0.165
