TIME, eR_1, eR_2, eR_3, Psi, eW_1, eW_2, eW_3, u_1, u_2, u_3, W_1, W_2, W_3, Wd_1, Wd_2, Wd_3, D_1, D_1, D_1, D_true_1, D_true_2, D_true_3, ang_con_1, ang_con_2, ang_con_3, ang_con_4
3.674,0.356,0.112,0.277,0.089,0.200,0.540,0.325,-0.201,-0.205,-0.207,0.200,0.540,0.325,0.000,0.000,0.000,1.109,1.064,1.226,0.200,0.200,0.200,93.533,61.466,134.407,95.079
3.684,0.357,0.118,0.281,0.091,0.197,0.532,0.319,-0.201,-0.205,-0.207,0.197,0.532,0.319,0.000,0.000,0.000,1.112,1.068,1.229,0.200,0.200,0.200,93.789,61.491,134.060,94.867
3.694,0.359,0.124,0.285,0.094,0.195,0.524,0.312,-0.201,-0.205,-0.207,0.195,0.524,0.312,0.000,0.000,0.000,1.114,1.071,1.232,0.200,0.200,0.200,94.040,61.516,133.719,94.659
3.704,0.361,0.129,0.290,0.096,0.193,0.516,0.306,-0.201,-0.205,-0.206,0.193,0.516,0.306,0.000,0.000,0.000,1.117,1.074,1.235,0.200,0.200,0.200,94.287,61.543,133.383,94.455
3.714,0.363,0.135,0.294,0.098,0.190,0.508,0.300,-0.201,-0.205,-0.206,0.190,0.508,0.300,0.000,0.000,0.000,1.120,1.077,1.238,0.200,0.200,0.200,94.530,61.570,133.052,94.253
3.724,0.364,0.140,0.298,0.100,0.188,0.500,0.294,-0.201,-0.205,-0.206,0.188,0.500,0.294,0.000,0.000,0.000,1.123,1.080,1.241,0.200,0.200,0.200,94.769,61.597,132.727,94.055
3.734,0.366,0.146,0.302,0.103,0.186,0.493,0.288,-0.201,-0.204,-0.206,0.186,0.493,0.288,0.000,0.000,0.000,1.125,1.084,1.244,0.200,0.200,0.200,95.004,61.626,132.407,93.859
3.744,0.367,0.151,0.306,0.105,0.183,0.485,0.283,-0.201,-0.204,-0.206,0.183,0.485,0.283,0.000,0.000,0.000,1.128,1.087,1.247,0.200,0.200,0.200,95.235,61.655,132.092,93.667
3.754,0.369,0.156,0.310,0.107,0.181,0.478,0.277,-0.201,-0.204,-0.206,0.181,0.478,0.277,0.000,0.000,0.000,1.131,1.090,1.250,0.200,0.200,0.200,95.462,61.684,131.782,93.478
3.764,0.370,0.162,0.313,0.110,0.179,0.471,0.271,-0.201,-0.204,-0.206,0.179,0.471,0.271,0.000,0.000,0.000,1.134,1.093,1.253,0.200,0.200,0.200,95.685,61.714,131.477,93.291
3.774,0.372,0.167,0.317,0.112,0.177,0.464,0.266,-0.201,-0.204,-0.206,0.177,0.464,0.266,0.000,0.000,0.000,1.136,1.096,1.256,0.200,0.200,0.200,95.904,61.745,131.177,93.108
3.784,0.373,0.172,0.321,0.114,0.175,0.457,0.261,-0.201,-0.204,-0.205,0.175,0.457,0.261,0.000,0.000,0.000,1.139,1.100,1.259,0.200,0.200,0.200,96.120,61.776,130.881,92.927
3.794,0.375,0.177,0.324,0.116,0.173,0.450,0.256,-0.201,-0.204,-0.205,0.173,0.450,0.256,0.000,0.000,0.000,1.142,1.103,1.262,0.200,0.200,0.200,96.332,61.808,130.591,92.749
3.804,0.376,0.181,0.328,0.119,0.171,0.443,0.251,-0.201,-0.204,-0.205,0.171,0.443,0.251,0.000,0.000,0.000,1.145,1.106,1.264,0.200,0.200,0.200,96.541,61.840,130.305,92.574
3.814,0.378,0.186,0.331,0.121,0.169,0.437,0.246,-0.201,-0.204,-0.205,0.169,0.437,0.246,0.000,0.000,0.000,1.147,1.109,1.267,0.200,0.200,0.200,96.746,61.872,130.024,92.402
3.824,0.379,0.191,0.334,0.123,0.167,0.430,0.241,-0.201,-0.204,-0.205,0.167,0.430,0.241,0.000,0.000,0.000,1.150,1.112,1.270,0.200,0.200,0.200,96.947,61.905,129.747,92.232
3.834,0.381,0.195,0.338,0.125,0.165,0.424,0.236,-0.201,-0.204,-0.205,0.165,0.424,0.236,0.000,0.000,0.000,1.153,1.115,1.273,0.200,0.200,0.200,97.145,61.938,129.474,92.065
3.844,0.382,0.200,0.341,0.128,0.163,0.417,0.231,-0.201,-0.204,-0.205,0.163,0.417,0.231,0.000,0.000,0.000,1.156,1.118,1.276,0.200,0.200,0.200,97.340,61.971,129.206,91.900
3.854,0.383,0.204,0.344,0.130,0.161,0.411,0.227,-0.201,-0.204,-0.205,0.161,0.411,0.227,0.000,0.000,0.000,1.158,1.121,1.279,0.200,0.200,0.200,97.531,62.004,128.942,91.738
3.864,0.385,0.209,0.347,0.132,0.159,0.405,0.222,-0.201,-0.204,-0.205,0.159,0.405,0.222,0.000,0.000,0.000,1.161,1.124,1.282,0.200,0.200,0.200,97.720,62.038,128.682,91.578
3.874,0.386,0.213,0.350,0.134,0.158,0.399,0.218,-0.201,-0.204,-0.205,0.158,0.399,0.218,0.000,0.000,0.000,1.164,1.127,1.285,0.200,0.200,0.200,97.905,62.072,128.427,91.421
3.884,0.387,0.217,0.353,0.137,0.156,0.393,0.214,-0.201,-0.203,-0.204,0.156,0.393,0.214,0.000,0.000,0.000,1.166,1.131,1.287,0.200,0.200,0.200,98.087,62.106,128.175,91.266
3.894,0.388,0.222,0.356,0.139,0.154,0.387,0.210,-0.201,-0.203,-0.204,0.154,0.387,0.210,0.000,0.000,0.000,1.169,1.134,1.290,0.200,0.200,0.200,98.266,62.140,127.928,91.114
3.904,0.390,0.226,0.358,0.141,0.152,0.381,0.206,-0.201,-0.203,-0.204,0.152,0.381,0.206,0.000,0.000,0.000,1.172,1.137,1.293,0.200,0.200,0.200,98.441,62.175,127.684,90.964
3.914,0.391,0.230,0.361,0.143,0.151,0.376,0.202,-0.201,-0.203,-0.204,0.151,0.376,0.202,0.000,0.000,0.000,1.175,1.140,1.296,0.200,0.200,0.200,98.614,62.209,127.444,90.816
3.924,0.392,0.234,0.364,0.145,0.149,0.370,0.198,-0.201,-0.203,-0.204,0.149,0.370,0.198,0.000,0.000,0.000,1.177,1.143,1.299,0.200,0.200,0.200,98.784,62.244,127.208,90.670
3.934,0.393,0.238,0.367,0.148,0.147,0.365,0.194,-0.201,-0.203,-0.204,0.147,0.365,0.194,0.000,0.000,0.000,1.180,1.146,1.302,0.200,0.200,0.200,98.952,62.279,126.976,90.527
3.944,0.395,0.242,0.369,0.150,0.146,0.359,0.190,-0.201,-0.203,-0.204,0.146,0.359,0.190,0.000,0.000,0.000,1.183,1.149,1.304,0.200,0.200,0.200,99.116,62.313,126.748,90.385
3.954,0.396,0.245,0.372,0.152,0.144,0.354,0.186,-0.201,-0.203,-0.204,0.144,0.354,0.186,0.000,0.000,0.000,1.185,1.152,1.307,0.200,0.200,0.200,99.278,62.348,126.523,90.246
3.964,0.397,0.249,0.374,0.154,0.142,0.349,0.183,-0.201,-0.203,-0.204,0.142,0.349,0.183,0.000,0.000,0.000,1.188,1.155,1.310,0.200,0.200,0.200,99.436,62.383,126.301,90.109
3.974,0.398,0.253,0.377,0.156,0.141,0.344,0.179,-0.201,-0.203,-0.204,0.141,0.344,0.179,0.000,0.000,0.000,1.191,1.158,1.313,0.200,0.200,0.200,99.593,62.418,126.083,89.975
3.984,0.399,0.257,0.379,0.158,0.139,0.339,0.176,-0.201,-0.203,-0.204,0.139,0.339,0.176,0.000,0.000,0.000,1.194,1.161,1.315,0.200,0.200,0.200,99.746,62.453,125.869,89.842
3.994,0.400,0.260,0.381,0.160,0.138,0.334,0.172,-0.201,-0.203,-0.204,0.138,0.334,0.172,0.000,0.000,0.000,1.196,1.164,1.318,0.200,0.200,0.200,99.897,62.488,125.657,89.711
4.004,0.401,0.264,0.384,0.162,0.136,0.329,0.169,-0.201,-0.203,-0.203,0.136,0.329,0.169,0.000,0.000,0.000,1.199,1.167,1.321,0.200,0.200,0.200,100.046,62.522,125.450,89.582
4.014,0.402,0.267,0.386,0.164,0.135,0.324,0.166,-0.201,-0.203,-0.203,0.135,0.324,0.166,0.000,0.000,0.000,1.202,1.170,1.324,0.200,0.200,0.200,100.192,62.557,125.245,89.455
4.024,0.403,0.271,0.388,0.166,0.133,0.319,0.163,-0.201,-0.203,-0.203,0.133,0.319,0.163,0.000,0.000,0.000,1.204,1.173,1.327,0.200,0.200,0.200,100.336,62.592,125.044,89.330
4.034,0.404,0.274,0.390,0.168,0.132,0.314,0.160,-0.201,-0.203,-0.203,0.132,0.314,0.160,0.000,0.000,0.000,1.207,1.175,1.329,0.200,0.200,0.200,100.477,62.626,124.845,89.207
4.044,0.405,0.277,0.392,0.170,0.130,0.310,0.156,-0.201,-0.203,-0.203,0.130,0.310,0.156,0.000,0.000,0.000,1.210,1.178,1.332,0.200,0.200,0.200,100.616,62.661,124.650,89.086
4.054,0.406,0.281,0.394,0.172,0.129,0.305,0.153,-0.201,-0.203,-0.203,0.129,0.305,0.153,0.000,0.000,0.000,1.212,1.181,1.335,0.200,0.200,0.200,100.753,62.695,124.458,88.966
4.064,0.408,0.284,0.396,0.174,0.128,0.301,0.151,-0.201,-0.203,-0.203,0.128,0.301,0.151,0.000,0.000,0.000,1.215,1.184,1.338,0.200,0.200,0.200,100.887,62.729,124.269,88.849
4.074,0.408,0.287,0.398,0.176,0.126,0.296,0.148,-0.201,-0.203,-0.203,0.126,0.296,0.148,0.000,0.000,0.000,1.218,1.187,1.340,0.200,0.200,0.200,101.019,62.764,124.083,88.733
4.084,0.409,0.290,0.400,0.178,0.125,0.292,0.145,-0.201,-0.203,-0.203,0.125,0.292,0.145,0.000,0.000,0.000,1.220,1.190,1.343,0.200,0.200,0.200,101.149,62.798,123.899,88.619
4.094,0.410,0.293,0.402,0.180,0.124,0.288,0.142,-0.201,-0.202,-0.203,0.124,0.288,0.142,0.000,0.000,0.000,1.223,1.193,1.346,0.200,0.200,0.200,101.277,62.832,123.719,88.506
4.104,0.411,0.296,0.404,0.182,0.122,0.283,0.139,-0.201,-0.202,-0.203,0.122,0.283,0.139,0.000,0.000,0.000,1.226,1.196,1.348,0.200,0.200,0.200,101.402,62.865,123.541,88.395
4.114,0.412,0.299,0.406,0.184,0.121,0.279,0.137,-0.201,-0.202,-0.203,0.121,0.279,0.137,0.000,0.000,0.000,1.228,1.199,1.351,0.200,0.200,0.200,101.526,62.899,123.367,88.286
4.124,0.413,0.302,0.407,0.186,0.120,0.275,0.134,-0.201,-0.202,-0.203,0.120,0.275,0.134,0.000,0.000,0.000,1.231,1.202,1.354,0.200,0.200,0.200,101.648,62.932,123.194,88.179
4.134,0.414,0.305,0.409,0.188,0.118,0.271,0.132,-0.201,-0.202,-0.203,0.118,0.271,0.132,0.000,0.000,0.000,1.234,1.205,1.357,0.200,0.200,0.200,101.767,62.965,123.025,88.073
4.144,0.415,0.308,0.411,0.190,0.117,0.267,0.129,-0.201,-0.202,-0.203,0.117,0.267,0.129,0.000,0.000,0.000,1.236,1.207,1.359,0.200,0.200,0.200,101.885,62.998,122.858,87.969
4.154,0.416,0.311,0.412,0.192,0.116,0.263,0.127,-0.201,-0.202,-0.203,0.116,0.263,0.127,0.000,0.000,0.000,1.239,1.210,1.362,0.200,0.200,0.200,102.000,63.031,122.694,87.866
4.164,0.417,0.314,0.414,0.193,0.115,0.259,0.124,-0.201,-0.202,-0.202,0.115,0.259,0.124,0.000,0.000,0.000,1.242,1.213,1.365,0.200,0.200,0.200,102.114,63.064,122.532,87.765
4.174,0.418,0.316,0.416,0.195,0.113,0.255,0.122,-0.201,-0.202,-0.202,0.113,0.255,0.122,0.000,0.000,0.000,1.244,1.216,1.367,0.200,0.200,0.200,102.226,63.096,122.373,87.665
4.184,0.419,0.319,0.417,0.197,0.112,0.252,0.120,-0.201,-0.202,-0.202,0.112,0.252,0.120,0.000,0.000,0.000,1.247,1.219,1.370,0.200,0.200,0.200,102.336,63.129,122.216,87.567
4.194,0.419,0.322,0.419,0.199,0.111,0.248,0.118,-0.201,-0.202,-0.202,0.111,0.248,0.118,0.000,0.000,0.000,1.250,1.222,1.373,0.200,0.200,0.200,102.444,63.161,122.062,87.471
4.204,0.420,0.324,0.420,0.200,0.110,0.244,0.115,-0.201,-0.202,-0.202,0.110,0.244,0.115,0.000,0.000,0.000,1.252,1.225,1.375,0.200,0.200,0.200,102.551,63.193,121.910,87.375
4.214,0.421,0.327,0.422,0.202,0.109,0.241,0.113,-0.201,-0.202,-0.202,0.109,0.241,0.113,0.000,0.000,0.000,1.255,1.227,1.378,0.200,0.200,0.200,102.656,63.224,121.760,87.282
4.224,0.422,0.329,0.423,0.204,0.108,0.237,0.111,-0.201,-0.202,-0.202,0.108,0.237,0.111,0.000,0.000,0.000,1.258,1.230,1.381,0.200,0.200,0.200,102.759,63.256,121.613,87.189
4.234,0.423,0.332,0.425,0.206,0.107,0.234,0.109,-0.201,-0.202,-0.202,0.107,0.234,0.109,0.000,0.000,0.000,1.260,1.233,1.383,0.200,0.200,0.200,102.860,63.287,121.468,87.098
4.244,0.424,0.334,0.426,0.207,0.105,0.230,0.107,-0.201,-0.202,-0.202,0.105,0.230,0.107,0.000,0.000,0.000,1.263,1.236,1.386,0.200,0.200,0.200,102.960,63.318,121.325,87.008
4.254,0.424,0.337,0.427,0.209,0.104,0.227,0.105,-0.201,-0.202,-0.202,0.104,0.227,0.105,0.000,0.000,0.000,1.266,1.239,1.389,0.200,0.200,0.200,103.058,63.348,121.184,86.920
4.264,0.425,0.339,0.429,0.211,0.103,0.224,0.103,-0.201,-0.202,-0.202,0.103,0.224,0.103,0.000,0.000,0.000,1.268,1.242,1.391,0.200,0.200,0.200,103.154,63.379,121.045,86.833
4.274,0.426,0.341,0.430,0.212,0.102,0.220,0.101,-0.201,-0.202,-0.202,0.102,0.220,0.101,0.000,0.000,0.000,1.271,1.244,1.394,0.200,0.200,0.200,103.249,63.409,120.909,86.747
4.284,0.427,0.344,0.431,0.214,0.101,0.217,0.099,-0.200,-0.202,-0.202,0.101,0.217,0.099,0.000,0.000,0.000,1.274,1.247,1.397,0.200,0.200,0.200,103.343,63.439,120.775,86.663
4.294,0.427,0.346,0.433,0.215,0.100,0.214,0.098,-0.200,-0.202,-0.202,0.100,0.214,0.098,0.000,0.000,0.000,1.276,1.250,1.399,0.200,0.200,0.200,103.435,63.469,120.643,86.580
4.304,0.428,0.348,0.434,0.217,0.099,0.211,0.096,-0.200,-0.202,-0.202,0.099,0.211,0.096,0.000,0.000,0.000,1.279,1.253,1.402,0.200,0.200,0.200,103.525,63.498,120.512,86.498
4.314,0.429,0.351,0.435,0.219,0.098,0.208,0.094,-0.200,-0.202,-0.202,0.098,0.208,0.094,0.000,0.000,0.000,1.281,1.256,1.405,0.200,0.200,0.200,103.614,63.527,120.384,86.417
4.324,0.430,0.353,0.436,0.220,0.097,0.205,0.092,-0.200,-0.202,-0.202,0.097,0.205,0.092,0.000,0.000,0.000,1.284,1.258,1.407,0.200,0.200,0.200,103.702,63.556,120.258,86.338
4.334,0.430,0.355,0.437,0.222,0.096,0.202,0.091,-0.200,-0.202,-0.202,0.096,0.202,0.091,0.000,0.000,0.000,1.287,1.261,1.410,0.200,0.200,0.200,103.788,63.585,120.133,86.259
4.344,0.431,0.357,0.438,0.223,0.095,0.199,0.089,-0.200,-0.202,-0.202,0.095,0.199,0.089,0.000,0.000,0.000,1.289,1.264,1.413,0.200,0.200,0.200,103.873,63.614,120.011,86.182
4.354,0.432,0.359,0.440,0.225,0.094,0.196,0.087,-0.200,-0.202,-0.202,0.094,0.196,0.087,0.000,0.000,0.000,1.292,1.267,1.415,0.200,0.200,0.200,103.956,63.642,119.890,86.106
4.364,0.433,0.361,0.441,0.226,0.093,0.193,0.086,-0.200,-0.202,-0.202,0.093,0.193,0.086,0.000,0.000,0.000,1.295,1.270,1.418,0.200,0.200,0.200,104.038,63.670,119.772,86.031
4.374,0.433,0.363,0.442,0.228,0.092,0.190,0.084,-0.200,-0.202,-0.202,0.092,0.190,0.084,0.000,0.000,0.000,1.297,1.272,1.421,0.200,0.200,0.200,104.119,63.697,119.655,85.957
4.384,0.434,0.365,0.443,0.229,0.091,0.187,0.083,-0.200,-0.202,-0.202,0.091,0.187,0.083,0.000,0.000,0.000,1.300,1.275,1.423,0.200,0.200,0.200,104.198,63.725,119.539,85.885
4.394,0.435,0.367,0.444,0.231,0.090,0.185,0.081,-0.200,-0.202,-0.202,0.090,0.185,0.081,0.000,0.000,0.000,1.303,1.278,1.426,0.200,0.200,0.200,104.276,63.752,119.426,85.813
4.404,0.435,0.369,0.445,0.232,0.089,0.182,0.080,-0.200,-0.202,-0.202,0.089,0.182,0.080,0.000,0.000,0.000,1.305,1.281,1.428,0.200,0.200,0.200,104.353,63.779,119.314,85.742
4.414,0.436,0.371,0.446,0.233,0.088,0.179,0.078,-0.200,-0.202,-0.201,0.088,0.179,0.078,0.000,0.000,0.000,1.308,1.283,1.431,0.200,0.200,0.200,104.429,63.805,119.204,85.673
4.424,0.437,0.373,0.447,0.235,0.087,0.177,0.077,-0.200,-0.201,-0.201,0.087,0.177,0.077,0.000,0.000,0.000,1.310,1.286,1.434,0.200,0.200,0.200,104.503,63.832,119.096,85.604
4.434,0.437,0.375,0.448,0.236,0.087,0.174,0.076,-0.200,-0.201,-0.201,0.087,0.174,0.076,0.000,0.000,0.000,1.313,1.289,1.436,0.200,0.200,0.200,104.577,63.858,118.989,85.537
4.444,0.438,0.377,0.449,0.238,0.086,0.172,0.074,-0.200,-0.201,-0.201,0.086,0.172,0.074,0.000,0.000,0.000,1.316,1.292,1.439,0.200,0.200,0.200,104.649,63.883,118.884,85.471
4.454,0.439,0.378,0.449,0.239,0.085,0.169,0.073,-0.200,-0.201,-0.201,0.085,0.169,0.073,0.000,0.000,0.000,1.318,1.294,1.442,0.200,0.200,0.200,104.720,63.909,118.781,85.405
4.464,0.439,0.380,0.450,0.240,0.084,0.167,0.072,-0.200,-0.201,-0.201,0.084,0.167,0.072,0.000,0.000,0.000,1.321,1.297,1.444,0.200,0.200,0.200,104.790,63.934,118.679,85.341
4.474,0.440,0.382,0.451,0.242,0.083,0.164,0.070,-0.200,-0.201,-0.201,0.083,0.164,0.070,0.000,0.000,0.000,1.323,1.300,1.447,0.200,0.200,0.200,104.859,63.959,118.578,85.277
4.484,0.440,0.384,0.452,0.243,0.082,0.162,0.069,-0.200,-0.201,-0.201,0.082,0.162,0.069,0.000,0.000,0.000,1.326,1.303,1.449,0.200,0.200,0.200,104.926,63.984,118.479,85.214
4.494,0.441,0.385,0.453,0.244,0.081,0.159,0.068,-0.200,-0.201,-0.201,0.081,0.159,0.068,0.000,0.000,0.000,1.329,1.305,1.452,0.200,0.200,0.200,104.993,64.008,118.382,85.153
4.505,0.442,0.387,0.454,0.245,0.080,0.157,0.067,-0.200,-0.201,-0.201,0.080,0.157,0.067,0.000,0.000,0.000,1.331,1.308,1.455,0.200,0.200,0.200,105.058,64.033,118.286,85.092
4.515,0.442,0.389,0.455,0.247,0.080,0.155,0.066,-0.200,-0.201,-0.201,0.080,0.155,0.066,0.000,0.000,0.000,1.334,1.311,1.457,0.200,0.200,0.200,105.123,64.057,118.192,85.032
4.525,0.443,0.390,0.455,0.248,0.079,0.153,0.064,-0.200,-0.201,-0.201,0.079,0.153,0.064,0.000,0.000,0.000,1.337,1.313,1.460,0.200,0.200,0.200,105.187,64.080,118.099,84.973
4.535,0.443,0.392,0.456,0.249,0.078,0.150,0.063,-0.200,-0.201,-0.201,0.078,0.150,0.063,0.000,0.000,0.000,1.339,1.316,1.462,0.200,0.200,0.200,105.249,64.104,118.007,84.915
4.545,0.444,0.393,0.457,0.250,0.077,0.148,0.062,-0.200,-0.201,-0.201,0.077,0.148,0.062,0.000,0.000,0.000,1.342,1.319,1.465,0.200,0.200,0.200,105.311,64.127,117.917,84.858
4.555,0.445,0.395,0.458,0.252,0.076,0.146,0.061,-0.200,-0.201,-0.201,0.076,0.146,0.061,0.000,0.000,0.000,1.344,1.322,1.468,0.200,0.200,0.200,105.371,64.150,117.828,84.802
4.565,0.445,0.397,0.458,0.253,0.076,0.144,0.060,-0.200,-0.201,-0.201,0.076,0.144,0.060,0.000,0.000,0.000,1.347,1.324,1.470,0.200,0.200,0.200,105.431,64.172,117.740,84.746
4.575,0.446,0.398,0.459,0.254,0.075,0.142,0.059,-0.200,-0.201,-0.201,0.075,0.142,0.059,0.000,0.000,0.000,1.350,1.327,1.473,0.200,0.200,0.200,105.490,64.195,117.654,84.692
4.585,0.446,0.400,0.460,0.255,0.074,0.140,0.058,-0.200,-0.201,-0.201,0.074,0.140,0.058,0.000,0.000,0.000,1.352,1.330,1.475,0.200,0.200,0.200,105.547,64.217,117.569,84.638
4.595,0.447,0.401,0.460,0.256,0.073,0.138,0.057,-0.200,-0.201,-0.201,0.073,0.138,0.057,0.000,0.000,0.000,1.355,1.332,1.478,0.200,0.200,0.200,105.604,64.239,117.485,84.585
4.605,0.447,0.402,0.461,0.257,0.073,0.136,0.056,-0.200,-0.201,-0.201,0.073,0.136,0.056,0.000,0.000,0.000,1.357,1.335,1.481,0.200,0.200,0.200,105.660,64.260,117.403,84.532
4.615,0.448,0.404,0.462,0.258,0.072,0.134,0.055,-0.200,-0.201,-0.201,0.072,0.134,0.055,0.000,0.000,0.000,1.360,1.338,1.483,0.200,0.200,0.200,105.715,64.282,117.322,84.481
4.625,0.448,0.405,0.462,0.260,0.071,0.132,0.054,-0.200,-0.201,-0.201,0.071,0.132,0.054,0.000,0.000,0.000,1.363,1.341,1.486,0.200,0.200,0.200,105.770,64.303,117.242,84.430
4.635,0.449,0.407,0.463,0.261,0.070,0.130,0.053,-0.200,-0.201,-0.201,0.070,0.130,0.053,0.000,0.000,0.000,1.365,1.343,1.488,0.200,0.200,0.200,105.823,64.324,117.163,84.380
4.645,0.449,0.408,0.464,0.262,0.070,0.128,0.052,-0.200,-0.201,-0.201,0.070,0.128,0.052,0.000,0.000,0.000,1.368,1.346,1.491,0.200,0.200,0.200,105.876,64.344,117.085,84.331
4.655,0.450,0.409,0.464,0.263,0.069,0.126,0.051,-0.200,-0.201,-0.201,0.069,0.126,0.051,0.000,0.000,0.000,1.370,1.349,1.493,0.200,0.200,0.200,105.928,64.365,117.009,84.282
4.665,0.451,0.411,0.465,0.264,0.068,0.124,0.051,-0.200,-0.201,-0.201,0.068,0.124,0.051,0.000,0.000,0.000,1.373,1.351,1.496,0.200,0.200,0.200,105.979,64.385,116.933,84.235
4.675,0.451,0.412,0.465,0.265,0.068,0.122,0.050,-0.200,-0.201,-0.201,0.068,0.122,0.050,0.000,0.000,0.000,1.376,1.354,1.499,0.200,0.200,0.200,106.029,64.405,116.859,84.188
4.685,0.452,0.413,0.466,0.266,0.067,0.120,0.049,-0.200,-0.201,-0.201,0.067,0.120,0.049,0.000,0.000,0.000,1.378,1.357,1.501,0.200,0.200,0.200,106.078,64.424,116.786,84.141
4.695,0.452,0.415,0.467,0.267,0.066,0.119,0.048,-0.200,-0.201,-0.201,0.066,0.119,0.048,0.000,0.000,0.000,1.381,1.359,1.504,0.200,0.200,0.200,106.127,64.444,116.714,84.096
4.705,0.453,0.416,0.467,0.268,0.065,0.117,0.047,-0.200,-0.201,-0.201,0.065,0.117,0.047,0.000,0.000,0.000,1.383,1.362,1.506,0.200,0.200,0.200,106.175,64.463,116.643,84.051
4.715,0.453,0.417,0.468,0.269,0.065,0.115,0.046,-0.200,-0.201,-0.201,0.065,0.115,0.046,0.000,0.000,0.000,1.386,1.365,1.509,0.200,0.200,0.200,106.222,64.482,116.574,84.006
4.725,0.453,0.418,0.468,0.270,0.064,0.114,0.046,-0.200,-0.201,-0.201,0.064,0.114,0.046,0.000,0.000,0.000,1.389,1.367,1.512,0.200,0.200,0.200,106.268,64.500,116.505,83.963
4.735,0.454,0.419,0.469,0.271,0.063,0.112,0.045,-0.200,-0.201,-0.201,0.063,0.112,0.045,0.000,0.000,0.000,1.391,1.370,1.514,0.200,0.200,0.200,106.314,64.519,116.437,83.920
4.745,0.454,0.421,0.469,0.272,0.063,0.110,0.044,-0.200,-0.201,-0.201,0.063,0.110,0.044,0.000,0.000,0.000,1.394,1.373,1.517,0.200,0.200,0.200,106.359,64.537,116.370,83.877
4.755,0.455,0.422,0.470,0.273,0.062,0.109,0.043,-0.200,-0.201,-0.201,0.062,0.109,0.043,0.000,0.000,0.000,1.396,1.375,1.519,0.200,0.200,0.200,106.404,64.555,116.304,83.836
4.765,0.455,0.423,0.470,0.274,0.062,0.107,0.043,-0.200,-0.201,-0.201,0.062,0.107,0.043,0.000,0.000,0.000,1.399,1.378,1.522,0.200,0.200,0.200,106.447,64.573,116.240,83.794
4.775,0.456,0.424,0.471,0.275,0.061,0.106,0.042,-0.200,-0.201,-0.201,0.061,0.106,0.042,0.000,0.000,0.000,1.402,1.381,1.524,0.200,0.200,0.200,106.490,64.590,116.176,83.754
4.785,0.456,0.425,0.471,0.276,0.060,0.104,0.041,-0.200,-0.201,-0.201,0.060,0.104,0.041,0.000,0.000,0.000,1.404,1.383,1.527,0.200,0.200,0.200,106.533,64.608,116.113,83.714
4.795,0.457,0.426,0.472,0.277,0.060,0.102,0.041,-0.200,-0.201,-0.201,0.060,0.102,0.041,0.000,0.000,0.000,1.407,1.386,1.529,0.200,0.200,0.200,106.574,64.625,116.051,83.675
4.805,0.457,0.427,0.472,0.277,0.059,0.101,0.040,-0.200,-0.201,-0.201,0.059,0.101,0.040,0.000,0.000,0.000,1.409,1.388,1.532,0.200,0.200,0.200,106.615,64.641,115.990,83.636
4.815,0.458,0.428,0.473,0.278,0.058,0.099,0.039,-0.200,-0.201,-0.201,0.058,0.099,0.039,0.000,0.000,0.000,1.412,1.391,1.535,0.200,0.200,0.200,106.656,64.658,115.930,83.598
4.825,0.458,0.430,0.473,0.279,0.058,0.098,0.039,-0.200,-0.201,-0.201,0.058,0.098,0.039,0.000,0.000,0.000,1.414,1.394,1.537,0.200,0.200,0.200,106.696,64.674,115.871,83.561
4.835,0.459,0.431,0.474,0.280,0.057,0.097,0.038,-0.200,-0.201,-0.201,0.057,0.097,0.038,0.000,0.000,0.000,1.417,1.396,1.540,0.200,0.200,0.200,106.735,64.691,115.812,83.524
4.845,0.459,0.432,0.474,0.281,0.057,0.095,0.037,-0.200,-0.201,-0.201,0.057,0.095,0.037,0.000,0.000,0.000,1.420,1.399,1.542,0.200,0.200,0.200,106.774,64.707,115.755,83.487
4.855,0.459,0.433,0.474,0.282,0.056,0.094,0.037,-0.200,-0.201,-0.201,0.056,0.094,0.037,0.000,0.000,0.000,1.422,1.402,1.545,0.200,0.200,0.200,106.812,64.722,115.698,83.451
4.865,0.460,0.434,0.475,0.283,0.055,0.092,0.036,-0.200,-0.201,-0.201,0.055,0.092,0.036,0.000,0.000,0.000,1.425,1.404,1.547,0.200,0.200,0.200,106.849,64.738,115.643,83.416
4.875,0.460,0.435,0.475,0.283,0.055,0.091,0.036,-0.200,-0.201,-0.201,0.055,0.091,0.036,0.000,0.000,0.000,1.427,1.407,1.550,0.200,0.200,0.200,106.886,64.753,115.588,83.381
4.885,0.461,0.435,0.476,0.284,0.054,0.090,0.035,-0.200,-0.201,-0.201,0.054,0.090,0.035,0.000,0.000,0.000,1.430,1.410,1.553,0.200,0.200,0.200,106.922,64.768,115.534,83.347
4.895,0.461,0.436,0.476,0.285,0.054,0.088,0.034,-0.200,-0.201,-0.201,0.054,0.088,0.034,0.000,0.000,0.000,1.432,1.412,1.555,0.200,0.200,0.200,106.958,64.783,115.480,83.313
4.905,0.461,0.437,0.476,0.286,0.053,0.087,0.034,-0.200,-0.201,-0.201,0.053,0.087,0.034,0.000,0.000,0.000,1.435,1.415,1.558,0.200,0.200,0.200,106.993,64.798,115.428,83.280
