TIME, eR_1, eR_2, eR_3, Psi, eW_1, eW_2, eW_3, u_1, u_2, u_3, W_1, W_2, W_3, Wd_1, Wd_2, Wd_3, D_1, D_2, D_3, D_true_1, D_true_2, D_true_3, ang_con_1, ang_con_2, ang_con_3, ang_con_4
8.128,-0.003,-0.004,-0.011,0.000,0.002,0.003,0.007,-0.200,-0.200,-0.200,0.002,0.003,0.007,0.000,0.000,0.000,0.201,0.201,0.202,0.200,0.200,0.200,78.920,68.438,149.128,97.130
8.138,-0.003,-0.004,-0.011,0.000,0.002,0.003,0.007,-0.200,-0.200,-0.200,0.002,0.003,0.007,0.000,0.000,0.000,0.201,0.201,0.202,0.200,0.200,0.200,78.924,68.436,149.123,97.129
8.148,-0.003,-0.004,-0.011,0.000,0.002,0.003,0.007,-0.200,-0.200,-0.200,0.002,0.003,0.007,0.000,0.000,0.000,0.201,0.201,0.202,0.200,0.200,0.200,78.928,68.434,149.119,97.128
8.158,-0.003,-0.004,-0.011,0.000,0.002,0.003,0.007,-0.200,-0.200,-0.200,0.002,0.003,0.007,0.000,0.000,0.000,0.201,0.201,0.202,0.200,0.200,0.200,78.932,68.433,149.115,97.127
8.168,-0.003,-0.004,-0.011,0.000,0.002,0.003,0.007,-0.200,-0.200,-0.200,0.002,0.003,0.007,0.000,0.000,0.000,0.201,0.201,0.202,0.200,0.200,0.200,78.936,68.431,149.110,97.126
8.178,-0.003,-0.004,-0.011,0.000,0.002,0.003,0.007,-0.200,-0.200,-0.200,0.002,0.003,0.007,0.000,0.000,0.000,0.201,0.201,0.202,0.200,0.200,0.200,78.940,68.429,149.106,97.125
8.188,-0.003,-0.004,-0.010,0.000,0.002,0.003,0.007,-0.200,-0.200,-0.200,0.002,0.003,0.007,0.000,0.000,0.000,0.201,0.201,0.202,0.200,0.200,0.200,78.944,68.427,149.102,97.124
8.198,-0.003,-0.004,-0.010,0.000,0.002,0.003,0.007,-0.200,-0.200,-0.200,0.002,0.003,0.007,0.000,0.000,0.000,0.201,0.201,0.202,0.200,0.200,0.200,78.948,68.425,149.097,97.123
8.208,-0.003,-0.004,-0.010,0.000,0.002,0.003,0.007,-0.200,-0.200,-0.200,0.002,0.003,0.007,0.000,0.000,0.000,0.201,0.201,0.202,0.200,0.200,0.200,78.952,68.424,149.093,97.122
8.218,-0.003,-0.004,-0.010,0.000,0.002,0.003,0.007,-0.200,-0.200,-0.200,0.002,0.003,0.007,0.000,0.000,0.000,0.201,0.201,0.202,0.200,0.200,0.200,78.956,68.422,149.089,97.121
8.228,-0.003,-0.004,-0.010,0.000,0.002,0.003,0.007,-0.200,-0.200,-0.200,0.002,0.003,0.007,0.000,0.000,0.000,0.201,0.201,0.202,0.200,0.200,0.200,78.960,68.420,149.085,97.120
8.238,-0.003,-0.004,-0.010,0.000,0.002,0.003,0.007,-0.200,-0.200,-0.200,0.002,0.003,0.007,0.000,0.000,0.000,0.201,0.201,0.202,0.200,0.200,0.200,78.964,68.419,149.081,97.119
8.248,-0.003,-0.004,-0.010,0.000,0.002,0.003,0.007,-0.200,-0.200,-0.200,0.002,0.003,0.007,0.000,0.000,0.000,0.201,0.201,0.202,0.200,0.200,0.200,78.968,68.417,149.077,97.118
8.258,-0.003,-0.004,-0.010,0.000,0.002,0.003,0.007,-0.200,-0.200,-0.200,0.002,0.003,0.007,0.000,0.000,0.000,0.201,0.201,0.202,0.200,0.200,0.200,78.972,68.415,149.073,97.118
8.268,-0.003,-0.004,-0.010,0.000,0.002,0.003,0.007,-0.200,-0.200,-0.200,0.002,0.003,0.007,0.000,0.000,0.000,0.201,0.201,0.202,0.200,0.200,0.200,78.975,68.413,149.069,97.117
8.278,-0.003,-0.004,-0.010,0.000,0.002,0.003,0.007,-0.200,-0.200,-0.200,0.002,0.003,0.007,0.000,0.000,0.000,0.201,0.201,0.202,0.200,0.200,0.200,78.979,68.412,149.065,97.116
8.288,-0.003,-0.004,-0.010,0.000,0.002,0.003,0.007,-0.200,-0.200,-0.200,0.002,0.003,0.007,0.000,0.000,0.000,0.201,0.201,0.202,0.200,0.200,0.200,78.983,68.410,149.061,97.115
8.298,-0.003,-0.004,-0.010,0.000,0.002,0.003,0.007,-0.200,-0.200,-0.200,0.002,0.003,0.007,0.000,0.000,0.000,0.201,0.201,0.202,0.200,0.200,0.200,78.987,68.409,149.057,97.114
8.308,-0.003,-0.004,-0.010,0.000,0.002,0.002,0.006,-0.200,-0.200,-0.200,0.002,0.002,0.006,0.000,0.000,0.000,0.201,0.201,0.202,0.200,0.200,0.200,78.990,68.407,149.053,97.113
8.318,-0.003,-0.004,-0.009,0.000,0.002,0.002,0.006,-0.200,-0.200,-0.200,0.002,0.002,0.006,0.000,0.000,0.000,0.201,0.201,0.202,0.200,0.200,0.200,78.994,68.405,149.049,97.112
8.328,-0.003,-0.004,-0.009,0.000,0.002,0.002,0.006,-0.200,-0.200,-0.200,0.002,0.002,0.006,0.000,0.000,0.000,0.201,0.201,0.202,0.200,0.200,0.200,78.997,68.404,149.045,97.111
8.338,-0.003,-0.004,-0.009,0.000,0.002,0.002,0.006,-0.200,-0.200,-0.200,0.002,0.002,0.006,0.000,0.000,0.000,0.201,0.201,0.202,0.200,0.200,0.200,79.001,68.402,149.041,97.110
8.348,-0.003,-0.004,-0.009,0.000,0.002,0.002,0.006,-0.200,-0.200,-0.200,0.002,0.002,0.006,0.000,0.000,0.000,0.201,0.201,0.202,0.200,0.200,0.200,79.005,68.401,149.038,97.109
8.358,-0.003,-0.004,-0.009,0.000,0.002,0.002,0.006,-0.200,-0.200,-0.200,0.002,0.002,0.006,0.000,0.000,0.000,0.201,0.201,0.202,0.200,0.200,0.200,79.008,68.399,149.034,97.109
8.368,-0.003,-0.004,-0.009,0.000,0.002,0.002,0.006,-0.200,-0.200,-0.200,0.002,0.002,0.006,0.000,0.000,0.000,0.201,0.201,0.202,0.200,0.200,0.200,79.012,68.398,149.030,97.108
8.378,-0.003,-0.004,-0.009,0.000,0.002,0.002,0.006,-0.200,-0.200,-0.200,0.002,0.002,0.006,0.000,0.000,0.000,0.201,0.201,0.202,0.200,0.200,0.200,79.015,68.396,149.026,97.107
8.388,-0.003,-0.004,-0.009,0.000,0.002,0.002,0.006,-0.200,-0.200,-0.200,0.002,0.002,0.006,0.000,0.000,0.000,0.201,0.201,0.202,0.200,0.200,0.200,79.019,68.394,149.023,97.106
8.398,-0.003,-0.003,-0.009,0.000,0.002,0.002,0.006,-0.200,-0.200,-0.200,0.002,0.002,0.006,0.000,0.000,0.000,0.201,0.201,0.202,0.200,0.200,0.200,79.022,68.393,149.019,97.105
8.408,-0.003,-0.003,-0.009,0.000,0.002,0.002,0.006,-0.200,-0.200,-0.200,0.002,0.002,0.006,0.000,0.000,0.000,0.201,0.201,0.202,0.200,0.200,0.200,79.025,68.391,149.015,97.104
8.418,-0.003,-0.003,-0.009,0.000,0.002,0.002,0.006,-0.200,-0.200,-0.200,0.002,0.002,0.006,0.000,0.000,0.000,0.201,0.201,0.202,0.200,0.200,0.200,79.029,68.390,149.012,97.104
8.428,-0.003,-0.003,-0.009,0.000,0.002,0.002,0.006,-0.200,-0.200,-0.200,0.002,0.002,0.006,0.000,0.000,0.000,0.201,0.201,0.202,0.200,0.200,0.200,79.032,68.389,149.008,97.103
8.438,-0.003,-0.003,-0.009,0.000,0.002,0.002,0.006,-0.200,-0.200,-0.200,0.002,0.002,0.006,0.000,0.000,0.000,0.201,0.201,0.202,0.200,0.200,0.200,79.035,68.387,149.005,97.102
8.448,-0.003,-0.003,-0.009,0.000,0.002,0.002,0.006,-0.200,-0.200,-0.200,0.002,0.002,0.006,0.000,0.000,0.000,0.201,0.201,0.202,0.200,0.200,0.200,79.039,68.386,149.001,97.101
8.458,-0.003,-0.003,-0.008,0.000,0.002,0.002,0.006,-0.200,-0.200,-0.200,0.002,0.002,0.006,0.000,0.000,0.000,0.201,0.201,0.202,0.200,0.200,0.200,79.042,68.384,148.998,97.100
8.468,-0.003,-0.003,-0.008,0.000,0.002,0.002,0.006,-0.200,-0.200,-0.200,0.002,0.002,0.006,0.000,0.000,0.000,0.201,0.201,0.202,0.200,0.200,0.200,79.045,68.383,148.995,97.099
8.478,-0.003,-0.003,-0.008,0.000,0.002,0.002,0.006,-0.200,-0.200,-0.200,0.002,0.002,0.006,0.000,0.000,0.000,0.201,0.201,0.202,0.200,0.200,0.200,79.048,68.381,148.991,97.099
8.488,-0.003,-0.003,-0.008,0.000,0.002,0.002,0.006,-0.200,-0.200,-0.200,0.002,0.002,0.006,0.000,0.000,0.000,0.201,0.201,0.202,0.200,0.200,0.200,79.051,68.380,148.988,97.098
8.498,-0.003,-0.003,-0.008,0.000,0.002,0.002,0.006,-0.200,-0.200,-0.200,0.002,0.002,0.006,0.000,0.000,0.000,0.201,0.201,0.202,0.200,0.200,0.200,79.055,68.379,148.984,97.097
8.509,-0.002,-0.003,-0.008,0.000,0.002,0.002,0.006,-0.200,-0.200,-0.200,0.002,0.002,0.006,0.000,0.000,0.000,0.201,0.201,0.202,0.200,0.200,0.200,79.058,68.377,148.981,97.096
8.519,-0.002,-0.003,-0.008,0.000,0.002,0.002,0.005,-0.200,-0.200,-0.200,0.002,0.002,0.005,0.000,0.000,0.000,0.201,0.201,0.202,0.200,0.200,0.200,79.061,68.376,148.978,97.096
8.529,-0.002,-0.003,-0.008,0.000,0.002,0.002,0.005,-0.200,-0.200,-0.200,0.002,0.002,0.005,0.000,0.000,0.000,0.201,0.201,0.202,0.200,0.200,0.200,79.064,68.374,148.974,97.095
8.539,-0.002,-0.003,-0.008,0.000,0.002,0.002,0.005,-0.200,-0.200,-0.200,0.002,0.002,0.005,0.000,0.000,0.000,0.201,0.201,0.202,0.200,0.200,0.200,79.067,68.373,148.971,97.094
8.549,-0.002,-0.003,-0.008,0.000,0.002,0.002,0.005,-0.200,-0.200,-0.200,0.002,0.002,0.005,0.000,0.000,0.000,0.201,0.201,0.202,0.200,0.200,0.200,79.070,68.372,148.968,97.093
8.559,-0.002,-0.003,-0.008,0.000,0.002,0.002,0.005,-0.200,-0.200,-0.200,0.002,0.002,0.005,0.000,0.000,0.000,0.201,0.201,0.202,0.200,0.200,0.200,79.073,68.370,148.965,97.093
8.569,-0.002,-0.003,-0.008,0.000,0.002,0.002,0.005,-0.200,-0.200,-0.200,0.002,0.002,0.005,0.000,0.000,0.000,0.201,0.201,0.202,0.200,0.200,0.200,79.076,68.369,148.962,97.092
8.579,-0.002,-0.003,-0.008,0.000,0.002,0.002,0.005,-0.200,-0.200,-0.200,0.002,0.002,0.005,0.000,0.000,0.000,0.200,0.201,0.202,0.200,0.200,0.200,79.079,68.368,148.959,97.091
8.589,-0.002,-0.003,-0.008,0.000,0.002,0.002,0.005,-0.200,-0.200,-0.200,0.002,0.002,0.005,0.000,0.000,0.000,0.200,0.201,0.202,0.200,0.200,0.200,79.082,68.366,148.955,97.091
8.599,-0.002,-0.003,-0.008,0.000,0.002,0.002,0.005,-0.200,-0.200,-0.200,0.002,0.002,0.005,0.000,0.000,0.000,0.200,0.201,0.202,0.200,0.200,0.200,79.085,68.365,148.952,97.090
8.609,-0.002,-0.003,-0.008,0.000,0.001,0.002,0.005,-0.200,-0.200,-0.200,0.001,0.002,0.005,0.000,0.000,0.000,0.200,0.201,0.202,0.200,0.200,0.200,79.088,68.364,148.949,97.089
8.619,-0.002,-0.003,-0.007,0.000,0.001,0.002,0.005,-0.200,-0.200,-0.200,0.001,0.002,0.005,0.000,0.000,0.000,0.200,0.201,0.202,0.200,0.200,0.200,79.090,68.363,148.946,97.088
8.629,-0.002,-0.003,-0.007,0.000,0.001,0.002,0.005,-0.200,-0.200,-0.200,0.001,0.002,0.005,0.000,0.000,0.000,0.200,0.201,0.202,0.200,0.200,0.200,79.093,68.361,148.943,97.088
8.639,-0.002,-0.003,-0.007,0.000,0.001,0.002,0.005,-0.200,-0.200,-0.200,0.001,0.002,0.005,0.000,0.000,0.000,0.200,0.201,0.202,0.200,0.200,0.200,79.096,68.360,148.940,97.087
8.649,-0.002,-0.003,-0.007,0.000,0.001,0.002,0.005,-0.200,-0.200,-0.200,0.001,0.002,0.005,0.000,0.000,0.000,0.200,0.201,0.201,0.200,0.200,0.200,79.099,68.359,148.937,97.086
8.659,-0.002,-0.003,-0.007,0.000,0.001,0.002,0.005,-0.200,-0.200,-0.200,0.001,0.002,0.005,0.000,0.000,0.000,0.200,0.201,0.201,0.200,0.200,0.200,79.102,68.358,148.934,97.086
8.669,-0.002,-0.003,-0.007,0.000,0.001,0.002,0.005,-0.200,-0.200,-0.200,0.001,0.002,0.005,0.000,0.000,0.000,0.200,0.201,0.201,0.200,0.200,0.200,79.104,68.356,148.931,97.085
8.679,-0.002,-0.003,-0.007,0.000,0.001,0.002,0.005,-0.200,-0.200,-0.200,0.001,0.002,0.005,0.000,0.000,0.000,0.200,0.201,0.201,0.200,0.200,0.200,79.107,68.355,148.928,97.084
8.689,-0.002,-0.003,-0.007,0.000,0.001,0.002,0.005,-0.200,-0.200,-0.200,0.001,0.002,0.005,0.000,0.000,0.000,0.200,0.201,0.201,0.200,0.200,0.200,79.110,68.354,148.926,97.084
8.699,-0.002,-0.003,-0.007,0.000,0.001,0.002,0.005,-0.200,-0.200,-0.200,0.001,0.002,0.005,0.000,0.000,0.000,0.200,0.201,0.201,0.200,0.200,0.200,79.113,68.353,148.923,97.083
8.709,-0.002,-0.003,-0.007,0.000,0.001,0.002,0.005,-0.200,-0.200,-0.200,0.001,0.002,0.005,0.000,0.000,0.000,0.200,0.201,0.201,0.200,0.200,0.200,79.115,68.352,148.920,97.082
8.719,-0.002,-0.003,-0.007,0.000,0.001,0.002,0.005,-0.200,-0.200,-0.200,0.001,0.002,0.005,0.000,0.000,0.000,0.200,0.201,0.201,0.200,0.200,0.200,79.118,68.350,148.917,97.082
8.729,-0.002,-0.003,-0.007,0.000,0.001,0.002,0.005,-0.200,-0.200,-0.200,0.001,0.002,0.005,0.000,0.000,0.000,0.200,0.201,0.201,0.200,0.200,0.200,79.121,68.349,148.914,97.081
8.739,-0.002,-0.003,-0.007,0.000,0.001,0.002,0.005,-0.200,-0.200,-0.200,0.001,0.002,0.005,0.000,0.000,0.000,0.200,0.201,0.201,0.200,0.200,0.200,79.123,68.348,148.911,97.080
8.749,-0.002,-0.003,-0.007,0.000,0.001,0.002,0.005,-0.200,-0.200,-0.200,0.001,0.002,0.005,0.000,0.000,0.000,0.200,0.201,0.201,0.200,0.200,0.200,79.126,68.347,148.909,97.080
8.759,-0.002,-0.003,-0.007,0.000,0.001,0.002,0.005,-0.200,-0.200,-0.200,0.001,0.002,0.005,0.000,0.000,0.000,0.200,0.201,0.201,0.200,0.200,0.200,79.128,68.346,148.906,97.079
8.769,-0.002,-0.003,-0.007,0.000,0.001,0.002,0.004,-0.200,-0.200,-0.200,0.001,0.002,0.004,0.000,0.000,0.000,0.200,0.201,0.201,0.200,0.200,0.200,79.131,68.345,148.903,97.079
8.779,-0.002,-0.003,-0.007,0.000,0.001,0.002,0.004,-0.200,-0.200,-0.200,0.001,0.002,0.004,0.000,0.000,0.000,0.200,0.201,0.201,0.200,0.200,0.200,79.133,68.344,148.901,97.078
8.789,-0.002,-0.003,-0.007,0.000,0.001,0.002,0.004,-0.200,-0.200,-0.200,0.001,0.002,0.004,0.000,0.000,0.000,0.200,0.201,0.201,0.200,0.200,0.200,79.136,68.342,148.898,97.077
8.799,-0.002,-0.003,-0.006,0.000,0.001,0.002,0.004,-0.200,-0.200,-0.200,0.001,0.002,0.004,0.000,0.000,0.000,0.200,0.201,0.201,0.200,0.200,0.200,79.138,68.341,148.895,97.077
8.809,-0.002,-0.002,-0.006,0.000,0.001,0.002,0.004,-0.200,-0.200,-0.200,0.001,0.002,0.004,0.000,0.000,0.000,0.200,0.201,0.201,0.200,0.200,0.200,79.141,68.340,148.893,97.076
8.819,-0.002,-0.002,-0.006,0.000,0.001,0.002,0.004,-0.200,-0.200,-0.200,0.001,0.002,0.004,0.000,0.000,0.000,0.200,0.201,0.201,0.200,0.200,0.200,79.143,68.339,148.890,97.076
8.829,-0.002,-0.002,-0.006,0.000,0.001,0.002,0.004,-0.200,-0.200,-0.200,0.001,0.002,0.004,0.000,0.000,0.000,0.200,0.201,0.201,0.200,0.200,0.200,79.146,68.338,148.887,97.075
8.839,-0.002,-0.002,-0.006,0.000,0.001,0.002,0.004,-0.200,-0.200,-0.200,0.001,0.002,0.004,0.000,0.000,0.000,0.200,0.201,0.201,0.200,0.200,0.200,79.148,68.337,148.885,97.074
8.849,-0.002,-0.002,-0.006,0.000,0.001,0.002,0.004,-0.200,-0.200,-0.200,0.001,0.002,0.004,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.151,68.336,148.882,97.074
8.859,-0.002,-0.002,-0.006,0.000,0.001,0.002,0.004,-0.200,-0.200,-0.200,0.001,0.002,0.004,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.153,68.335,148.880,97.073
8.869,-0.002,-0.002,-0.006,0.000,0.001,0.002,0.004,-0.200,-0.200,-0.200,0.001,0.002,0.004,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.155,68.334,148.877,97.073
8.879,-0.002,-0.002,-0.006,0.000,0.001,0.002,0.004,-0.200,-0.200,-0.200,0.001,0.002,0.004,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.158,68.333,148.875,97.072
8.889,-0.002,-0.002,-0.006,0.000,0.001,0.002,0.004,-0.200,-0.200,-0.200,0.001,0.002,0.004,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.160,68.332,148.872,97.072
8.899,-0.002,-0.002,-0.006,0.000,0.001,0.002,0.004,-0.200,-0.200,-0.200,0.001,0.002,0.004,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.162,68.331,148.870,97.071
8.909,-0.002,-0.002,-0.006,0.000,0.001,0.002,0.004,-0.200,-0.200,-0.200,0.001,0.002,0.004,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.165,68.330,148.868,97.071
8.919,-0.002,-0.002,-0.006,0.000,0.001,0.002,0.004,-0.200,-0.200,-0.200,0.001,0.002,0.004,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.167,68.329,148.865,97.070
8.929,-0.002,-0.002,-0.006,0.000,0.001,0.002,0.004,-0.200,-0.200,-0.200,0.001,0.002,0.004,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.169,68.328,148.863,97.069
8.939,-0.002,-0.002,-0.006,0.000,0.001,0.001,0.004,-0.200,-0.200,-0.200,0.001,0.001,0.004,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.171,68.327,148.860,97.069
8.949,-0.002,-0.002,-0.006,0.000,0.001,0.001,0.004,-0.200,-0.200,-0.200,0.001,0.001,0.004,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.173,68.326,148.858,97.068
8.959,-0.002,-0.002,-0.006,0.000,0.001,0.001,0.004,-0.200,-0.200,-0.200,0.001,0.001,0.004,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.176,68.325,148.856,97.068
8.969,-0.002,-0.002,-0.006,0.000,0.001,0.001,0.004,-0.200,-0.200,-0.200,0.001,0.001,0.004,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.178,68.324,148.853,97.067
8.979,-0.002,-0.002,-0.006,0.000,0.001,0.001,0.004,-0.200,-0.200,-0.200,0.001,0.001,0.004,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.180,68.323,148.851,97.067
8.989,-0.002,-0.002,-0.006,0.000,0.001,0.001,0.004,-0.200,-0.200,-0.200,0.001,0.001,0.004,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.182,68.322,148.849,97.066
8.999,-0.002,-0.002,-0.006,0.000,0.001,0.001,0.004,-0.200,-0.200,-0.200,0.001,0.001,0.004,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.184,68.321,148.847,97.066
9.009,-0.002,-0.002,-0.005,0.000,0.001,0.001,0.004,-0.200,-0.200,-0.200,0.001,0.001,0.004,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.186,68.320,148.844,97.065
9.019,-0.002,-0.002,-0.005,0.000,0.001,0.001,0.004,-0.200,-0.200,-0.200,0.001,0.001,0.004,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.188,68.319,148.842,97.065
9.029,-0.002,-0.002,-0.005,0.000,0.001,0.001,0.004,-0.200,-0.200,-0.200,0.001,0.001,0.004,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.191,68.318,148.840,97.064
9.039,-0.002,-0.002,-0.005,0.000,0.001,0.001,0.004,-0.200,-0.200,-0.200,0.001,0.001,0.004,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.193,68.317,148.838,97.064
9.049,-0.002,-0.002,-0.005,0.000,0.001,0.001,0.004,-0.200,-0.200,-0.200,0.001,0.001,0.004,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.195,68.316,148.836,97.063
9.059,-0.002,-0.002,-0.005,0.000,0.001,0.001,0.004,-0.200,-0.200,-0.200,0.001,0.001,0.004,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.197,68.315,148.833,97.063
9.069,-0.002,-0.002,-0.005,0.000,0.001,0.001,0.004,-0.200,-0.200,-0.200,0.001,0.001,0.004,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.199,68.314,148.831,97.062
9.079,-0.002,-0.002,-0.005,0.000,0.001,0.001,0.004,-0.200,-0.200,-0.200,0.001,0.001,0.004,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.201,68.314,148.829,97.062
9.089,-0.002,-0.002,-0.005,0.000,0.001,0.001,0.003,-0.200,-0.200,-0.200,0.001,0.001,0.003,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.203,68.313,148.827,97.061
9.099,-0.002,-0.002,-0.005,0.000,0.001,0.001,0.003,-0.200,-0.200,-0.200,0.001,0.001,0.003,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.205,68.312,148.825,97.061
9.109,-0.002,-0.002,-0.005,0.000,0.001,0.001,0.003,-0.200,-0.200,-0.200,0.001,0.001,0.003,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.207,68.311,148.823,97.060
9.119,-0.002,-0.002,-0.005,0.000,0.001,0.001,0.003,-0.200,-0.200,-0.200,0.001,0.001,0.003,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.209,68.310,148.821,97.060
9.129,-0.001,-0.002,-0.005,0.000,0.001,0.001,0.003,-0.200,-0.200,-0.200,0.001,0.001,0.003,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.210,68.309,148.819,97.060
9.139,-0.001,-0.002,-0.005,0.000,0.001,0.001,0.003,-0.200,-0.200,-0.200,0.001,0.001,0.003,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.212,68.308,148.817,97.059
9.149,-0.001,-0.002,-0.005,0.000,0.001,0.001,0.003,-0.200,-0.200,-0.200,0.001,0.001,0.003,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.214,68.307,148.815,97.059
9.159,-0.001,-0.002,-0.005,0.000,0.001,0.001,0.003,-0.200,-0.200,-0.200,0.001,0.001,0.003,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.216,68.307,148.813,97.058
9.169,-0.001,-0.002,-0.005,0.000,0.001,0.001,0.003,-0.200,-0.200,-0.200,0.001,0.001,0.003,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.218,68.306,148.811,97.058
9.179,-0.001,-0.002,-0.005,0.000,0.001,0.001,0.003,-0.200,-0.200,-0.200,0.001,0.001,0.003,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.220,68.305,148.809,97.057
9.189,-0.001,-0.002,-0.005,0.000,0.001,0.001,0.003,-0.200,-0.200,-0.200,0.001,0.001,0.003,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.222,68.304,148.807,97.057
9.199,-0.001,-0.002,-0.005,0.000,0.001,0.001,0.003,-0.200,-0.200,-0.200,0.001,0.001,0.003,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.223,68.303,148.805,97.056
9.209,-0.001,-0.002,-0.005,0.000,0.001,0.001,0.003,-0.200,-0.200,-0.200,0.001,0.001,0.003,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.225,68.303,148.803,97.056
9.219,-0.001,-0.002,-0.005,0.000,0.001,0.001,0.003,-0.200,-0.200,-0.200,0.001,0.001,0.003,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.227,68.302,148.801,97.056
9.229,-0.001,-0.002,-0.005,0.000,0.001,0.001,0.003,-0.200,-0.200,-0.200,0.001,0.001,0.003,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.229,68.301,148.799,97.055
9.239,-0.001,-0.002,-0.005,0.000,0.001,0.001,0.003,-0.200,-0.200,-0.200,0.001,0.001,0.003,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.231,68.300,148.798,97.055
9.249,-0.001,-0.002,-0.005,0.000,0.001,0.001,0.003,-0.200,-0.200,-0.200,0.001,0.001,0.003,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.232,68.299,148.796,97.054
9.259,-0.001,-0.002,-0.005,0.000,0.001,0.001,0.003,-0.200,-0.200,-0.200,0.001,0.001,0.003,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.234,68.299,148.794,97.054
9.269,-0.001,-0.002,-0.004,0.000,0.001,0.001,0.003,-0.200,-0.200,-0.200,0.001,0.001,0.003,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.236,68.298,148.792,97.054
9.279,-0.001,-0.002,-0.004,0.000,0.001,0.001,0.003,-0.200,-0.200,-0.200,0.001,0.001,0.003,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.238,68.297,148.790,97.053
9.289,-0.001,-0.002,-0.004,0.000,0.001,0.001,0.003,-0.200,-0.200,-0.200,0.001,0.001,0.003,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.239,68.296,148.788,97.053
9.299,-0.001,-0.002,-0.004,0.000,0.001,0.001,0.003,-0.200,-0.200,-0.200,0.001,0.001,0.003,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.241,68.296,148.787,97.052
9.309,-0.001,-0.002,-0.004,0.000,0.001,0.001,0.003,-0.200,-0.200,-0.200,0.001,0.001,0.003,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.243,68.295,148.785,97.052
9.319,-0.001,-0.002,-0.004,0.000,0.001,0.001,0.003,-0.200,-0.200,-0.200,0.001,0.001,0.003,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.244,68.294,148.783,97.052
9.329,-0.001,-0.002,-0.004,0.000,0.001,0.001,0.003,-0.200,-0.200,-0.200,0.001,0.001,0.003,0.000,0.000,0.000,0.200,0.200,0.201,0.200,0.200,0.200,79.246,68.293,148.781,97.051
