NORMALIZED_TIME, INERTIAL_X, INERTIAL_Y, INERTIAL_Z, ASTEROID_X, ASTEROID_Y, ASTEROID_Z, RADIUS
 0.966, 1.607,-0.141,-0.000, 1.613,-0.033,-0.000, 1.613
 0.966, 1.607,-0.141,-0.000, 1.613,-0.033,-0.000, 1.613
 0.967, 1.607,-0.140,-0.000, 1.613,-0.033,-0.000, 1.613
 0.967, 1.607,-0.139,-0.000, 1.613,-0.033,-0.000, 1.613
 0.967, 1.607,-0.139,-0.000, 1.613,-0.033,-0.000, 1.613
 0.967, 1.607,-0.138,-0.000, 1.613,-0.033,-0.000, 1.613
 0.967, 1.607,-0.137,-0.000, 1.613,-0.033,-0.000, 1.613
 0.967, 1.607,-0.137,-0.000, 1.613,-0.033,-0.000, 1.613
 0.967, 1.607,-0.136,-0.000, 1.613,-0.033,-0.000, 1.613
 0.967, 1.607,-0.135,-0.000, 1.613,-0.033,-0.000, 1.613
 0.967, 1.607,-0.134,-0.000, 1.613,-0.033,-0.000, 1.613
 0.967, 1.607,-0.134,-0.000, 1.613,-0.033,-0.000, 1.613
 0.967, 1.608,-0.133,-0.000, 1.613,-0.033,-0.000, 1.613
 0.967, 1.608,-0.132,-0.000, 1.613,-0.033,-0.000, 1.613
 0.967, 1.608,-0.132,-0.000, 1.613,-0.033,-0.000, 1.613
 0.967, 1.608,-0.131,-0.000, 1.613,-0.033,-0.000, 1.613
 0.967, 1.608,-0.130,-0.000, 1.613,-0.033,-0.000, 1.613
 0.968, 1.608,-0.130,-0.000, 1.613,-0.033,-0.000, 1.613
 0.968, 1.608,-0.129,-0.000, 1.613,-0.033,-0.000, 1.613
 0.968, 1.608,-0.128,-0.000, 1.613,-0.033,-0.000, 1.613
 0.968, 1.608,-0.128,-0.000, 1.613,-0.033,-0.000, 1.613
 0.968, 1.608,-0.127,-0.000, 1.613,-0.033,-0.000, 1.613
 0.968, 1.608,-0.126,-0.000, 1.613,-0.033,-0.000, 1.613
 0.968, 1.608,-0.126,-0.000, 1.613,-0.033,-0.000, 1.613
 0.968, 1.608,-0.125,-0.000, 1.613,-0.033,-0.000, 1.613
 0.968, 1.608,-0.124,-0.000, 1.613,-0.033,-0.000, 1.613
 0.968, 1.608,-0.123,-0.000, 1.613,-0.033,-0.000, 1.613
 0.968, 1.608,-0.123,-0.000, 1.613,-0.033,-0.000, 1.613
 0.968, 1.608,-0.122,-0.000, 1.613,-0.033,-0.000, 1.613
 0.968, 1.608,-0.121,-0.000, 1.613,-0.033,-0.000, 1.613
 0.968, 1.608,-0.121,-0.000, 1.613,-0.033,-0.000, 1.613
 0.968, 1.609,-0.120,-0.000, 1.613,-0.033,-0.000, 1.613
 0.969, 1.609,-0.119,-0.000, 1.613,-0.033,-0.000, 1.613
 0.969, 1.609,-0.119,-0.000, 1.613,-0.033,-0.000, 1.613
 0.969, 1.609,-0.118,-0.000, 1.613,-0.033,-0.000, 1.613
 0.969, 1.609,-0.117,-0.000, 1.613,-0.033,-0.000, 1.613
 0.969, 1.609,-0.117,-0.000, 1.613,-0.033,-0.000, 1.613
 0.969, 1.609,-0.116,-0.000, 1.613,-0.033,-0.000, 1.613
 0.969, 1.609,-0.115,-0.000, 1.613,-0.033,-0.000, 1.613
 0.969, 1.609,-0.114,-0.000, 1.613,-0.033,-0.000, 1.613
 0.969, 1.609,-0.114,-0.000, 1.613,-0.033,-0.000, 1.613
 0.969, 1.609,-0.113,-0.000, 1.613,-0.033,-0.000, 1.613
 0.969, 1.609,-0.112,-0.000, 1.613,-0.033,-0.000, 1.613
 0.969, 1.609,-0.112,-0.000, 1.613,-0.033,-0.000, 1.613
 0.969, 1.609,-0.111,-0.000, 1.613,-0.033,-0.000, 1.613
 0.969, 1.609,-0.110,-0.000, 1.613,-0.033,-0.000, 1.613
 0.969, 1.609,-0.110,-0.000, 1.613,-0.033,-0.000, 1.613
 0.970, 1.609,-0.109,-0.000, 1.613,-0.033,-0.000, 1.613
 0.970, 1.609,-0.108,-0.000, 1.613,-0.033,-0.000, 1.613
 0.970, 1.609,-0.108,-0.000, 1.613,-0.033,-0.000, 1.613
 0.970, 1.609,-0.107,-0.000, 1.613,-0.033,-0.000, 1.613
 0.970, 1.610,-0.106,-0.000, 1.613,-0.033,-0.000, 1.613
 0.970, 1.610,-0.105,-0.000, 1.613,-0.033,-0.000, 1.613
 0.970, 1.610,-0.105,-0.000, 1.613,-0.033,-0.000, 1.613
 0.970, 1.610,-0.104,-0.000, 1.613,-0.033,-0.000, 1.613
 0.970, 1.610,-0.103,-0.000, 1.613,-0.033,-0.000, 1.613
 0.970, 1.610,-0.103,-0.000, 1.613,-0.033,-0.000, 1.613
 0.970, 1.610,-0.102,-0.000, 1.613,-0.033,-0.000, 1.613
 0.970, 1.610,-0.101,-0.000, 1.613,-0.033,-0.000, 1.613
 0.970, 1.610,-0.101,-0.000, 1.613,-0.033,-0.000, 1.613
 0.970, 1.610,-0.100,-0.000, 1.613,-0.033,-0.000, 1.613
 0.970, 1.610,-0.099,-0.000, 1.613,-0.033,-0.000, 1.613
 0.971, 1.610,-0.099,-0.000, 1.613,-0.033,-0.000, 1.613
 0.971, 1.610,-0.098,-0.000, 1.613,-0.033,-0.000, 1.613
 0.971, 1.610,-0.097,-0.000, 1.613,-0.033,-0.000, 1.613
 0.971, 1.610,-0.097,-0.000, 1.613,-0.033,-0.000, 1.613
 0.971, 1.610,-0.096,-0.000, 1.613,-0.033,-0.000, 1.613
 0.971, 1.610,-0.095,-0.000, 1.613,-0.033,-0.000, 1.613
 0.971, 1.610,-0.094,-0.000, 1.613,-0.033,-0.000, 1.613
 0.971, 1.610,-0.094,-0.000, 1.613,-0.033,-0.000, 1.613
 0.971, 1.610,-0.093,-0.000, 1.613,-0.033,-0.000, 1.613
 0.971, 1.610,-0.092,-0.000, 1.613,-0.033,-0.000, 1.613
 0.971, 1.610,-0.092,-0.000, 1.613,-0.033,-0.000, 1.613
 0.971, 1.610,-0.091,-0.000, 1.613,-0.033,-0.000, 1.613
 0.971, 1.610,-0.090,-0.000, 1.613,-0.033,-0.000, 1.613
 0.971, 1.611,-0.090,-0.000, 1.613,-0.033,-0.000, 1.613
 0.971, 1.611,-0.089,-0.000, 1.613,-0.033,-0.000, 1.613
 0.972, 1.611,-0.088,-0.000, 1.613,-0.033,-0.000, 1.613
 0.972, 1.611,-0.088,-0.000, 1.613,-0.033,-0.000, 1.613
 0.972, 1.611,-0.087,-0.000, 1.613,-0.033,-0.000, 1.613
 0.972, 1.611,-0.086,-0.000, 1.613,-0.033,-0.000, 1.613
 0.972, 1.611,-0.085,-0.000, 1.613,-0.033,-0.000, 1.613
 0.972, 1.611,-0.085,-0.000, 1.613,-0.033,-0.000, 1.613
 0.972, 1.611,-0.084,-0.000, 1.613,-0.033,-0.000, 1.613
 0.972, 1.611,-0.083,-0.000, 1.613,-0.033,-0.000, 1.613
 0.972, 1.611,-0.083,-0.000, 1.613,-0.033,-0.000, 1.613
 0.972, 1.611,-0.082,-0.000, 1.613,-0.033,-0.000, 1.613
 0.972, 1.611,-0.081,-0.000, 1.613,-0.033,-0.000, 1.613
 0.972, 1.611,-0.081,-0.000, 1.613,-0.033,-0.000, 1.613
 0.972, 1.611,-0.080,-0.000, 1.613,-0.033,-0.000, 1.613
 0.972, 1.611,-0.079,-0.000, 1.613,-0.033,-0.000, 1.613
 0.972, 1.611,-0.079,-0.000, 1.613,-0.033,-0.000, 1.613
 0.973, 1.611,-0.078,-0.000, 1.613,-0.033,-0.000, 1.613
 0.973, 1.611,-0.077,-0.000, 1.613,-0.033,-0.000, 1.613
 0.973, 1.611,-0.076,-0.000, 1.613,-0.033,-0.000, 1.613
 0.973, 1.611,-0.076,-0.000, 1.613,-0.033,-0.000, 1.613
 0.973, 1.611,-0.075,-0.000, 1.613,-0.033,-0.000, 1.613
 0.973, 1.611,-0.074,-0.000, 1.613,-0.033,-0.000, 1.613
 0.973, 1.611,-0.074,-0.000, 1.613,-0.033,-0.000, 1.613
 0.973, 1.611,-0.073,-0.000, 1.613,-0.033,-0.000, 1.613
 0.973, 1.611,-0.072,-0.000, 1.613,-0.033,-0.000, 1.613
 0.973, 1.611,-0.072,-0.000, 1.613,-0.033,-0.000, 1.613
 0.973, 1.611,-0.071,-0.000, 1.613,-0.033,-0.000, 1.613
 0.973, 1.611,-0.070,-0.000, 1.613,-0.033,-0.000, 1.613
 0.973, 1.612,-0.070,-0.000, 1.613,-0.033,-0.000, 1.613
 0.973, 1.612,-0.069,-0.000, 1.613,-0.033,-0.000, 1.613
 0.973, 1.612,-0.068,-0.000, 1.613,-0.033,-0.000, 1.613
 0.974, 1.612,-0.068,-0.000, 1.613,-0.033,-0.000, 1.613
 0.974, 1.612,-0.067,-0.000, 1.613,-0.033,-0.000, 1.613
 0.974, 1.612,-0.066,-0.000, 1.613,-0.033,-0.000, 1.613
 0.974, 1.612,-0.065,-0.000, 1.613,-0.033,-0.000, 1.613
 0.974, 1.612,-0.065,-0.000, 1.613,-0.033,-0.000, 1.613
 0.974, 1.612,-0.064,-0.000, 1.613,-0.033,-0.000, 1.613
 0.974, 1.612,-0.063,-0.000, 1.613,-0.033,-0.000, 1.613
 0.974, 1.612,-0.063,-0.000, 1.613,-0.033,-0.000, 1.613
 0.974, 1.612,-0.062,-0.000, 1.613,-0.033,-0.000, 1.613
 0.974, 1.612,-0.061,-0.000, 1.613,-0.033,-0.000, 1.613
 0.974, 1.612,-0.061,-0.000, 1.613,-0.033,-0.000, 1.613
 0.974, 1.612,-0.060,-0.000, 1.613,-0.033,-0.000, 1.613
 0.974, 1.612,-0.059,-0.000, 1.613,-0.033,-0.000, 1.613
 0.974, 1.612,-0.059,-0.000, 1.613,-0.033,-0.000, 1.613
 0.974, 1.612,-0.058,-0.000, 1.613,-0.033,-0.000, 1.613
 0.975, 1.612,-0.057,-0.000, 1.613,-0.033,-0.000, 1.613
 0.975, 1.612,-0.056,-0.000, 1.613,-0.033,-0.000, 1.613
 0.975, 1.612,-0.056,-0.000, 1.613,-0.033,-0.000, 1.613
 0.975, 1.612,-0.055,-0.000, 1.613,-0.033,-0.000, 1.613
 0.975, 1.612,-0.054,-0.000, 1.613,-0.033,-0.000, 1.613
 0.975, 1.612,-0.054,-0.000, 1.613,-0.033,-0.000, 1.613
 0.975, 1.612,-0.053,-0.000, 1.613,-0.033,-0.000, 1.613
 0.975, 1.612,-0.052,-0.000, 1.613,-0.033,-0.000, 1.613
 0.975, 1.612,-0.052,-0.000, 1.613,-0.033,-0.000, 1.613
 0.975, 1.612,-0.051,-0.000, 1.613,-0.033,-0.000, 1.613
 0.975, 1.612,-0.050,-0.000, 1.613,-0.033,-0.000, 1.613
 0.975, 1.612,-0.050,-0.000, 1.613,-0.033,-0.000, 1.613
 0.975, 1.612,-0.049,-0.000, 1.613,-0.033,-0.000, 1.613
 0.975, 1.612,-0.048,-0.000, 1.613,-0.033,-0.000, 1.613
 0.975, 1.612,-0.047,-0.000, 1.613,-0.033,-0.000, 1.613
 0.976, 1.612,-0.047,-0.000, 1.613,-0.033,-0.000, 1.613
 0.976, 1.612,-0.046,-0.000, 1.613,-0.033,-0.000, 1.613
 0.976, 1.612,-0.045,-0.000, 1.613,-0.033,-0.000, 1.613
 0.976, 1.612,-0.045,-0.000, 1.613,-0.033,-0.000, 1.613
 0.976, 1.612,-0.044,-0.000, 1.613,-0.033,-0.000, 1.613
 0.976, 1.612,-0.043,-0.000, 1.613,-0.033,-0.000, 1.613
 0.976, 1.612,-0.043,-0.000, 1.613,-0.033,-0.000, 1.613
 0.976, 1.612,-0.042,-0.000, 1.613,-0.033,-0.000, 1.613
 0.976, 1.612,-0.041,-0.000, 1.613,-0.033,-0.000, 1.613
 0.976, 1.613,-0.041,-0.000, 1.613,-0.033,-0.000, 1.613
 0.976, 1.613,-0.040,-0.000, 1.613,-0.033,-0.000, 1.613
 0.976, 1.613,-0.039,-0.000, 1.613,-0.033,-0.000, 1.613
 0.976, 1.613,-0.038,-0.000, 1.613,-0.033,-0.000, 1.613
 0.976, 1.613,-0.038,-0.000, 1.613,-0.033,-0.000, 1.613
 0.976, 1.613,-0.037,-0.000, 1.613,-0.033,-0.000, 1.613
 0.977, 1.613,-0.036,-0.000, 1.613,-0.033,-0.000, 1.613
 0.977, 1.613,-0.036,-0.000, 1.613,-0.033,-0.000, 1.613
 0.977, 1.613,-0.035,-0.000, 1.613,-0.033,-0.000, 1.613
 0.977, 1.613,-0.034,-0.000, 1.613,-0.033,-0.000, 1.613
 0.977, 1.613,-0.034,-0.000, 1.613,-0.033,-0.000, 1.613
 0.977, 1.613,-0.033,-0.000, 1.613,-0.033,-0.000, 1.613
 0.977, 1.613,-0.032,-0.000, 1.613,-0.033,-0.000, 1.613
 0.977, 1.613,-0.032,-0.000, 1.613,-0.033,-0.000, 1.613
 0.977, 1.613,-0.031,-0.000, 1.613,-0.033,-0.000, 1.613
 0.977, 1.613,-0.030,-0.000, 1.613,-0.033,-0.000, 1.613
 0.977, 1.613,-0.029,-0.000, 1.613,-0.033,-0.000, 1.613
 0.977, 1.613,-0.029,-0.000, 1.613,-0.033,-0.000, 1.613
 0.977, 1.613,-0.028,-0.000, 1.613,-0.033,-0.000, 1.613
 0.977, 1.613,-0.027,-0.000, 1.613,-0.033,-0.000, 1.613
 0.977, 1.613,-0.027,-0.000, 1.613,-0.033,-0.000, 1.613
 0.978, 1.613,-0.026,-0.000, 1.613,-0.033,-0.000, 1.613
 0.978, 1.613,-0.025,-0.000, 1.613,-0.033,-0.000, 1.613
 0.978, 1.613,-0.025,-0.000, 1.613,-0.033,-0.000, 1.613
 0.978, 1.613,-0.024,-0.000, 1.613,-0.033,-0.000, 1.613
 0.978, 1.613,-0.023,-0.000, 1.613,-0.033,-0.000, 1.613
 0.978, 1.613,-0.023,-0.000, 1.613,-0.033,-0.000, 1.613
 0.978, 1.613,-0.022,-0.000, 1.613,-0.033,-0.000, 1.613
 0.978, 1.613,-0.021,-0.000, 1.613,-0.033,-0.000, 1.613
 0.978, 1.613,-0.020,-0.000, 1.613,-0.033,-0.000, 1.613
 0.978, 1.613,-0.020,-0.000, 1.613,-0.033,-0.000, 1.613
 0.978, 1.613,-0.019,-0.000, 1.613,-0.033,-0.000, 1.613
 0.978, 1.613,-0.018,-0.000, 1.613,-0.033,-0.000, 1.613
 0.978, 1.613,-0.018,-0.000, 1.613,-0.033,-0.000, 1.613
 0.978, 1.613,-0.017,-0.000, 1.613,-0.033,-0.000, 1.613
 0.978, 1.613,-0.016,-0.000, 1.613,-0.033,-0.000, 1.613
 0.979, 1.613,-0.016,-0.000, 1.613,-0.033,-0.000, 1.613
 0.979, 1.613,-0.015,-0.000, 1.613,-0.033,-0.000, 1.613
 0.979, 1.613,-0.014,-0.000, 1.613,-0.033,-0.000, 1.613
 0.979, 1.613,-0.014,-0.000, 1.613,-0.033,-0.000, 1.613
 0.979, 1.613,-0.013,-0.000, 1.613,-0.033,-0.000, 1.613
 0.979, 1.613,-0.012,-0.000, 1.613,-0.033,-0.000, 1.613
 0.979, 1.613,-0.011,-0.000, 1.613,-0.033,-0.000, 1.613
 0.979, 1.613,-0.011,-0.000, 1.613,-0.033,-0.000, 1.613
 0.979, 1.613,-0.010,-0.000, 1.613,-0.033,-0.000, 1.613
 0.979, 1.613,-0.009,-0.000, 1.613,-0.033,-0.000, 1.613
 0.979, 1.613,-0.009,-0.000, 1.613,-0.033,-0.000, 1.613
 0.979, 1.613,-0.008,-0.000, 1.613,-0.033,-0.000, 1.613
 0.979, 1.613,-0.007,-0.000, 1.613,-0.033,-0.000, 1.613
 0.979, 1.613,-0.007,-0.000, 1.613,-0.033,-0.000, 1.613
 0.979, 1.613,-0.006,-0.000, 1.613,-0.033,-0.000, 1.613
 0.980, 1.613,-0.005,-0.000, 1.613,-0.033,-0.000, 1.613
 0.980, 1.613,-0.005,-0.000, 1.613,-0.033,-0.000, 1.613
 0.980, 1.613,-0.004,-0.000, 1.613,-0.033,-0.000, 1.613
 0.980, 1.613,-0.003,-0.000, 1.613,-0.033,-0.000, 1.613
 0.980, 1.613,-0.003,-0.000, 1.613,-0.033,-0.000, 1.613
 0.980, 1.613,-0.002,-0.000, 1.613,-0.033,-0.000, 1.613
 0.980, 1.613,-0.001,-0.000, 1.613,-0.033,-0.000, 1.613
 0.980, 1.613,-0.000,-0.000, 1.613,-0.033,-0.000, 1.613
 0.980, 1.613, 0.000,-0.000, 1.613,-0.033,-0.000, 1.613
 0.980, 1.613, 0.001,-0.000, 1.613,-0.033,-0.000, 1.613
 0.980, 1.613, 0.002,-0.000, 1.613,-0.033,-0.000, 1.613
 0.980, 1.613, 0.002,-0.000, 1.613,-0.033,-0.000, 1.613
 0.980, 1.613, 0.003,-0.000, 1.613,-0.033,-0.000, 1.613
 0.980, 1.613, 0.004,-0.000, 1.613,-0.033,-0.000, 1.613
 0.980, 1.613, 0.004,-0.000, 1.613,-0.033,-0.000, 1.613
 0.981, 1.613, 0.005,-0.000, 1.613,-0.033,-0.000, 1.613
 0.981, 1.613, 0.006,-0.000, 1.613,-0.033,-0.000, 1.613
 0.981, 1.613, 0.006,-0.000, 1.613,-0.033,-0.000, 1.613
 0.981, 1.613, 0.007,-0.000, 1.613,-0.033,-0.000, 1.613
 0.981, 1.613, 0.008,-0.000, 1.613,-0.033,-0.000, 1.613
 0.981, 1.613, 0.009,-0.000, 1.613,-0.033,-0.000, 1.613
 0.981, 1.613, 0.009,-0.000, 1.613,-0.033,-0.000, 1.613
 0.981, 1.613, 0.010,-0.000, 1.613,-0.033,-0.000, 1.613
 0.981, 1.613, 0.011,-0.000, 1.613,-0.033,-0.000, 1.613
 0.981, 1.613, 0.011,-0.000, 1.613,-0.033,-0.000, 1.613
 0.981, 1.613, 0.012,-0.000, 1.613,-0.033,-0.000, 1.613
 0.981, 1.613, 0.013,-0.000, 1.613,-0.033,-0.000, 1.613
 0.981, 1.613, 0.013,-0.000, 1.613,-0.033,-0.000, 1.613
 0.981, 1.613, 0.014,-0.000, 1.613,-0.033,-0.000, 1.613
 0.981, 1.613, 0.015,-0.000, 1.613,-0.033,-0.000, 1.613
 0.982, 1.613, 0.015,-0.000, 1.613,-0.033,-0.000, 1.613
 0.982, 1.613, 0.016,-0.000, 1.613,-0.033,-0.000, 1.613
 0.982, 1.613, 0.017,-0.000, 1.613,-0.033,-0.000, 1.613
 0.982, 1.613, 0.018,-0.000, 1.613,-0.033,-0.000, 1.613
 0.982, 1.613, 0.018,-0.000, 1.613,-0.033,-0.000, 1.613
 0.982, 1.613, 0.019,-0.000, 1.613,-0.033,-0.000, 1.613
 0.982, 1.613, 0.020,-0.000, 1.613,-0.033,-0.000, 1.613
 0.982, 1.613, 0.020,-0.000, 1.613,-0.033,-0.000, 1.613
 0.982, 1.613, 0.021,-0.000, 1.613,-0.033,-0.000, 1.613
 0.982, 1.613, 0.022,-0.000, 1.613,-0.033,-0.000, 1.613
 0.982, 1.613, 0.022,-0.000, 1.613,-0.033,-0.000, 1.613
 0.982, 1.613, 0.023,-0.000, 1.613,-0.033,-0.000, 1.613
 0.982, 1.613, 0.024,-0.000, 1.613,-0.033,-0.000, 1.613
 0.982, 1.613, 0.024,-0.000, 1.613,-0.033,-0.000, 1.613
 0.982, 1.613, 0.025,-0.000, 1.613,-0.033,-0.000, 1.613
 0.983, 1.613, 0.026,-0.000, 1.613,-0.033,-0.000, 1.613
 0.983, 1.613, 0.027,-0.000, 1.613,-0.033,-0.000, 1.613
 0.983, 1.613, 0.027,-0.000, 1.613,-0.033,-0.000, 1.613
 0.983, 1.613, 0.028,-0.000, 1.613,-0.033,-0.000, 1.613
 0.983, 1.613, 0.029,-0.000, 1.613,-0.033,-0.000, 1.613
 0.983, 1.613, 0.029,-0.000, 1.613,-0.033,-0.000, 1.613
 0.983, 1.613, 0.030,-0.000, 1.613,-0.033,-0.000, 1.613
 0.983, 1.613, 0.031,-0.000, 1.613,-0.033,-0.000, 1.613
 0.983, 1.613, 0.031,-0.000, 1.613,-0.033,-0.000, 1.613
 0.983, 1.613, 0.032,-0.000, 1.613,-0.033,-0.000, 1.613
 0.983, 1.613, 0.033,-0.000, 1.613,-0.033,-0.000, 1.613
 0.983, 1.613, 0.033,-0.000, 1.613,-0.033,-0.000, 1.613
 0.983, 1.613, 0.034,-0.000, 1.613,-0.033,-0.000, 1.613
 0.983, 1.613, 0.035,-0.000, 1.613,-0.033,-0.000, 1.613
 0.983, 1.613, 0.036,-0.000, 1.613,-0.033,-0.000, 1.613
 0.984, 1.613, 0.036,-0.000, 1.613,-0.033,-0.000, 1.613
 0.984, 1.613, 0.037,-0.000, 1.613,-0.033,-0.000, 1.613
 0.984, 1.613, 0.038,-0.000, 1.613,-0.033,-0.000, 1.613
 0.984, 1.613, 0.038,-0.000, 1.613,-0.033,-0.000, 1.613
 0.984, 1.613, 0.039,-0.000, 1.613,-0.033,-0.000, 1.613
 0.984, 1.613, 0.040,-0.000, 1.613,-0.033,-0.000, 1.613
 0.984, 1.613, 0.040,-0.000, 1.613,-0.033,-0.000, 1.613
 0.984, 1.612, 0.041,-0.000, 1.613,-0.033,-0.000, 1.613
 0.984, 1.612, 0.042,-0.000, 1.613,-0.033,-0.000, 1.613
 0.984, 1.612, 0.042,-0.000, 1.613,-0.033,-0.000, 1.613
 0.984, 1.612, 0.043,-0.000, 1.613,-0.033,-0.000, 1.613
 0.984, 1.612, 0.044,-0.000, 1.613,-0.033,-0.000, 1.613
 0.984, 1.612, 0.045,-0.000, 1.613,-0.033,-0.000, 1.613
 0.984, 1.612, 0.045,-0.000, 1.613,-0.033,-0.000, 1.613
 0.984, 1.612, 0.046,-0.000, 1.613,-0.033,-0.000, 1.613
 0.985, 1.612, 0.047,-0.000, 1.613,-0.033,-0.000, 1.613
 0.985, 1.612, 0.047,-0.000, 1.613,-0.033,-0.000, 1.613
 0.985, 1.612, 0.048,-0.000, 1.613,-0.033,-0.000, 1.613
 0.985, 1.612, 0.049,-0.000, 1.613,-0.033,-0.000, 1.613
 0.985, 1.612, 0.049,-0.000, 1.613,-0.033,-0.000, 1.613
 0.985, 1.612, 0.050,-0.000, 1.613,-0.033,-0.000, 1.613
 0.985, 1.612, 0.051,-0.000, 1.613,-0.033,-0.000, 1.613
 0.985, 1.612, 0.051,-0.000, 1.613,-0.033,-0.000, 1.613
 0.985, 1.612, 0.052,-0.000, 1.613,-0.033,-0.000, 1.613
 0.985, 1.612, 0.053,-0.000, 1.613,-0.033,-0.000, 1.613
 0.985, 1.612, 0.054,-0.000, 1.613,-0.033,-0.000, 1.613
 0.985, 1.612, 0.054,-0.000, 1.613,-0.033,-0.000, 1.613
 0.985, 1.612, 0.055,-0.000, 1.613,-0.033,-0.000, 1.613
 0.985, 1.612, 0.056,-0.000, 1.613,-0.033,-0.000, 1.613
 0.985, 1.612, 0.056,-0.000, 1.613,-0.033,-0.000, 1.613
 0.986, 1.612, 0.057,-0.000, 1.613,-0.033,-0.000, 1.613
 0.986, 1.612, 0.058,-0.000, 1.613,-0.033,-0.000, 1.613
 0.986, 1.612, 0.058,-0.000, 1.613,-0.033,-0.000, 1.613
 0.986, 1.612, 0.059,-0.000, 1.613,-0.033,-0.000, 1.613
 0.986, 1.612, 0.060,-0.000, 1.613,-0.033,-0.000, 1.613
 0.986, 1.612, 0.060,-0.000, 1.613,-0.033,-0.000, 1.613
 0.986, 1.612, 0.061,-0.000, 1.613,-0.033,-0.000, 1.613
 0.986, 1.612, 0.062,-0.000, 1.613,-0.033,-0.000, 1.613
 0.986, 1.612, 0.062,-0.000, 1.613,-0.033,-0.000, 1.613
 0.986, 1.612, 0.063,-0.000, 1.613,-0.033,-0.000, 1.613
 0.986, 1.612, 0.064,-0.000, 1.613,-0.033,-0.000, 1.613
 0.986, 1.612, 0.065,-0.000, 1.613,-0.033,-0.000, 1.613
 0.986, 1.612, 0.065,-0.000, 1.613,-0.033,-0.000, 1.613
 0.986, 1.612, 0.066,-0.000, 1.613,-0.033,-0.000, 1.613
 0.986, 1.612, 0.067,-0.000, 1.613,-0.033,-0.000, 1.613
 0.987, 1.612, 0.067,-0.000, 1.613,-0.033,-0.000, 1.613
 0.987, 1.612, 0.068,-0.000, 1.613,-0.033,-0.000, 1.613
 0.987, 1.612, 0.069,-0.000, 1.613,-0.033,-0.000, 1.613
 0.987, 1.612, 0.069,-0.000, 1.613,-0.033,-0.000, 1.613
 0.987, 1.611, 0.070,-0.000, 1.613,-0.033,-0.000, 1.613
 0.987, 1.611, 0.071,-0.000, 1.613,-0.033,-0.000, 1.613
 0.987, 1.611, 0.071,-0.000, 1.613,-0.033,-0.000, 1.613
 0.987, 1.611, 0.072,-0.000, 1.613,-0.033,-0.000, 1.613
 0.987, 1.611, 0.073,-0.000, 1.613,-0.033,-0.000, 1.613
 0.987, 1.611, 0.074,-0.000, 1.613,-0.033,-0.000, 1.613
 0.987, 1.611, 0.074,-0.000, 1.613,-0.033,-0.000, 1.613
 0.987, 1.611, 0.075,-0.000, 1.613,-0.033,-0.000, 1.613
 0.987, 1.611, 0.076,-0.000, 1.613,-0.033,-0.000, 1.613
 0.987, 1.611, 0.076,-0.000, 1.613,-0.033,-0.000, 1.613
 0.987, 1.611, 0.077,-0.000, 1.613,-0.033,-0.000, 1.613
 0.988, 1.611, 0.078,-0.000, 1.613,-0.033,-0.000, 1.613
 0.988, 1.611, 0.078,-0.000, 1.613,-0.033,-0.000, 1.613
 0.988, 1.611, 0.079,-0.000, 1.613,-0.033,-0.000, 1.613
 0.988, 1.611, 0.080,-0.000, 1.613,-0.033,-0.000, 1.613
 0.988, 1.611, 0.080,-0.000, 1.613,-0.033,-0.000, 1.613
 0.988, 1.611, 0.081,-0.000, 1.613,-0.033,-0.000, 1.613
 0.988, 1.611, 0.082,-0.000, 1.613,-0.033,-0.000, 1.613
 0.988, 1.611, 0.083,-0.000, 1.613,-0.033,-0.000, 1.613
 0.988, 1.611, 0.083,-0.000, 1.613,-0.033,-0.000, 1.613
 0.988, 1.611, 0.084,-0.000, 1.613,-0.033,-0.000, 1.613
 0.988, 1.611, 0.085,-0.000, 1.613,-0.033,-0.000, 1.613
 0.988, 1.611, 0.085,-0.000, 1.613,-0.033,-0.000, 1.613
 0.988, 1.611, 0.086,-0.000, 1.613,-0.033,-0.000, 1.613
 0.988, 1.611, 0.087,-0.000, 1.613,-0.033,-0.000, 1.613
 0.988, 1.611, 0.087,-0.000, 1.613,-0.033,-0.000, 1.613
 0.989, 1.611, 0.088,-0.000, 1.613,-0.033,-0.000, 1.613
 0.989, 1.611, 0.089,-0.000, 1.613,-0.033,-0.000, 1.613
 0.989, 1.611, 0.089,-0.000, 1.613,-0.033,-0.000, 1.613
 0.989, 1.610, 0.090,-0.000, 1.613,-0.033,-0.000, 1.613
 0.989, 1.610, 0.091,-0.000, 1.613,-0.033,-0.000, 1.613
 0.989, 1.610, 0.092,-0.000, 1.613,-0.033,-0.000, 1.613
 0.989, 1.610, 0.092,-0.000, 1.613,-0.033,-0.000, 1.613
 0.989, 1.610, 0.093,-0.000, 1.613,-0.033,-0.000, 1.613
 0.989, 1.610, 0.094,-0.000, 1.613,-0.033,-0.000, 1.613
 0.989, 1.610, 0.094,-0.000, 1.613,-0.033,-0.000, 1.613
 0.989, 1.610, 0.095,-0.000, 1.613,-0.033,-0.000, 1.613
 0.989, 1.610, 0.096,-0.000, 1.613,-0.033,-0.000, 1.613
 0.989, 1.610, 0.096,-0.000, 1.613,-0.033,-0.000, 1.613
 0.989, 1.610, 0.097,-0.000, 1.613,-0.033,-0.000, 1.613
 0.989, 1.610, 0.098,-0.000, 1.613,-0.033,-0.000, 1.613
 0.990, 1.610, 0.098,-0.000, 1.613,-0.033,-0.000, 1.613
